traderId,userName,firstName,lastName,initialCash,finalCash,803_640_initial,803_640_final,803_640_bought,803_640_sold,750_500_initial,750_500_final,750_500_bought,750_500_sold,641_465_initial,641_465_final,641_465_bought,641_465_sold,595_505_initial,595_505_final,595_505_bought,595_505_sold,564_505_initial,564_505_final,564_505_bought,564_505_sold,489_435_initial,489_435_final,489_435_bought,489_435_sold,406_350_initial,406_350_final,406_350_bought,406_350_sold,330_220_initial,330_220_final,330_220_bought,330_220_sold,252_170_initial,252_170_final,252_170_bought,252_170_sold,177_50_initial,177_50_final,177_50_bought,177_50_sold
376,Surfer21,,,25.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
377,Surfer22,,,25.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
378,Surfer2,,,25.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,1,1,0,0,4,4,4,0,0,4,4,0,0,4,0,0,7,7,0,0,0,0
379,Surfer10,,,25.0,25.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,8,2,0,6,4,4,0,0,0,0,0,0
380,Surfer1,,,25.0,25.35,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
381,Surfer20,,,25.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
382,Surfer11,,,25.0,23.5,0,0,0,0,4,4,2,2,0,1,3,2,0,0,0,0,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,4
383,Surfer12,,,25.0,25.45,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,4,0,1,1,0,0,3,3,0,4,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0
384,Surfer13,,,25.0,22.8,4,1,0,3,0,0,0,0,0,3,3,0,0,1,1,0,0,1,1,0,8,4,0,4,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0
385,Surfer14,,,25.0,20.85,0,4,10,6,0,0,0,0,4,10,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,13,0,12,12,0
386,Surfer15,,,25.0,27.85,0,0,1,1,8,5,0,3,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,4,2
387,Surfer16,,,25.0,31.8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,8,0,3,11,0,0,0,0,0,0,3,3,0,0,0,0
388,Surfer17,,,25.0,24.9,8,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,Surfer18,,,25.0,30.3,0,1,1,0,0,4,4,0,8,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,0,0,4,4,4,0,2,6,0,0,2,2
390,Surfer19,,,25.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
391,Surfer7,,,25.0,20.8,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,4,0,0,16,16,0,0,0,0,0,1,0,0,1
392,Surfer8,,,25.0,20.1,0,5,5,0,0,0,0,0,8,0,0,8,0,0,0,0,0,1,1,0,0,0,0,0,0,7,7,0,0,0,0,0,4,0,0,4,0,0,0,0
393,Surfer9,,,25.0,30.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,2,0,2,0,0,0,0,1,0,0,1,0,1,1,0,8,1,0,7
394,Surfer3,,,25.0,28.2,4,1,0,3,0,1,1,0,0,0,0,0,4,3,0,1,2,0,1,3,4,3,1,2,0,3,3,0,0,3,3,0,0,0,0,0,4,0,0,4
395,Surfer4,,,25.0,30.2,0,0,0,0,0,0,0,0,4,0,0,4,0,1,2,1,2,1,0,1,0,0,0,0,0,0,0,0,4,0,0,4,4,4,0,0,0,0,0,0
396,Surfer5,,,25.0,23.1,0,0,0,0,8,7,0,1,0,0,0,0,0,1,1,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,Surfer6,,,25.0,5.45,0,0,0,0,0,0,0,0,0,0,0,0,4,14,11,1,0,1,1,0,0,4,4,0,8,0,0,8,0,0,0,0,0,13,13,0,0,0,0,0

Market [803_640] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
385,,,buy,2387,394,,,sell,2352,2016-09-14 06:16:11.0,0.75,1
384,,,sell,2401,389,,,buy,2359,2016-09-14 06:16:35.0,0.5,1
386,,,buy,2416,384,,,sell,2401,2016-09-14 06:17:05.0,0.5,1
385,,,buy,2423,384,,,sell,2403,2016-09-14 06:17:25.0,0.5,1
392,,,buy,2444,385,,,sell,2432,2016-09-14 06:18:17.0,0.9,1
383,,,buy,2498,386,,,sell,2490,2016-09-14 06:20:20.0,0.5,1
385,,,buy,2571,391,,,sell,2526,2016-09-14 06:22:48.0,0.5,3
385,,,buy,2583,391,,,sell,2577,2016-09-14 06:23:06.0,0.6,4
385,,,buy,2585,394,,,sell,2470,2016-09-14 06:23:13.0,0.7,1
383,,,buy,2606,385,,,sell,2594,2016-09-14 06:23:44.0,0.9,1
392,,,buy,2620,385,,,sell,2589,2016-09-14 06:24:20.0,0.95,1
391,,,sell,2624,383,,,buy,2606,2016-09-14 06:24:26.0,0.9,1
392,,,buy,2631,385,,,sell,2589,2016-09-14 06:24:42.0,0.95,3
394,,,sell,2637,383,,,buy,2606,2016-09-14 06:24:55.0,0.9,1

Market [750_500] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
386,,,sell,2452,382,,,buy,2398,2016-09-14 06:18:30.0,0.5,1
386,,,sell,2452,382,,,buy,2415,2016-09-14 06:18:30.0,0.5,1
389,,,buy,2462,386,,,sell,2452,2016-09-14 06:18:52.0,0.5,1
396,,,sell,2537,389,,,buy,2365,2016-09-14 06:21:52.0,0.1,1
382,,,sell,2576,389,,,buy,2553,2016-09-14 06:22:55.0,0.2,1
382,,,sell,2581,389,,,buy,2548,2016-09-14 06:23:03.0,0.1,1
394,,,buy,2588,380,,,sell,2483,2016-09-14 06:23:17.0,0.35,1

Market [641_465] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
384,,,buy,2508,385,,,sell,2489,2016-09-14 06:20:48.0,0.9,2
382,,,buy,2563,395,,,sell,2550,2016-09-14 06:22:28.0,0.8,1
392,,,sell,2579,385,,,buy,2367,2016-09-14 06:23:03.0,0.5,3
392,,,sell,2579,382,,,buy,2510,2016-09-14 06:23:03.0,0.5,1
382,,,sell,2600,389,,,buy,2373,2016-09-14 06:23:38.0,0.4,1
384,,,buy,2602,392,,,sell,2580,2016-09-14 06:23:41.0,0.5,1
385,,,buy,2605,392,,,sell,2580,2016-09-14 06:23:44.0,0.5,3
385,,,buy,2613,395,,,sell,2567,2016-09-14 06:24:02.0,0.8,3
382,,,buy,2648,385,,,sell,2619,2016-09-14 06:25:19.0,0.9,1
382,,,sell,2655,388,,,buy,2632,2016-09-14 06:25:33.0,0.1,1

Market [595_505] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
397,,,buy,2371,387,,,sell,2369,2016-09-14 06:15:35.0,0.9,4
394,,,sell,2435,395,,,buy,2426,2016-09-14 06:17:56.0,0.6,1
396,,,buy,2499,395,,,sell,2475,2016-09-14 06:20:22.0,1.0,1
397,,,buy,2568,378,,,sell,2540,2016-09-14 06:22:43.0,0.95,4
383,,,sell,2575,397,,,buy,2493,2016-09-14 06:22:55.0,0.65,3
383,,,sell,2615,395,,,buy,2426,2016-09-14 06:24:03.0,0.6,1
384,,,buy,2676,397,,,sell,2507,2016-09-14 06:26:17.0,1.0,1

Market [564_505] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
384,,,buy,2425,386,,,sell,2422,2016-09-14 06:17:31.0,0.8,1
378,,,buy,2468,386,,,sell,2389,2016-09-14 06:19:03.0,0.9,1
396,,,buy,2474,382,,,sell,2368,2016-09-14 06:19:25.0,1.0,1
382,,,buy,2555,378,,,sell,2545,2016-09-14 06:22:18.0,0.95,1
394,,,sell,2564,397,,,buy,2546,2016-09-14 06:22:33.0,0.7,1
394,,,buy,2569,382,,,sell,2469,2016-09-14 06:22:45.0,1.0,1
392,,,buy,2590,395,,,sell,2484,2016-09-14 06:23:25.0,1.0,1
394,,,sell,2677,393,,,buy,2616,2016-09-14 06:26:17.0,0.8,1
394,,,sell,2681,383,,,buy,2658,2016-09-14 06:26:23.0,0.8,1

Market [489_435] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
394,,,sell,2430,378,,,buy,2418,2016-09-14 06:17:40.0,0.75,1
378,,,buy,2528,384,,,sell,2521,2016-09-14 06:21:32.0,0.9,3
394,,,buy,2549,384,,,sell,2544,2016-09-14 06:22:08.0,0.9,1
397,,,buy,2572,378,,,sell,2559,2016-09-14 06:22:48.0,0.95,4
394,,,sell,2643,383,,,buy,2621,2016-09-14 06:25:10.0,0.95,1
393,,,sell,2683,383,,,buy,2623,2016-09-14 06:26:30.0,0.95,1
393,,,sell,2683,383,,,buy,2626,2016-09-14 06:26:30.0,0.95,1

Market [406_350] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
394,,,buy,2366,397,,,sell,2363,2016-09-14 06:15:25.0,0.5,1
387,,,sell,2388,379,,,buy,2381,2016-09-14 06:16:12.0,0.45,3
387,,,sell,2414,389,,,buy,2412,2016-09-14 06:17:04.0,0.2,2
391,,,buy,2421,387,,,sell,2414,2016-09-14 06:17:22.0,0.2,3
