account,email,owner,marketplace,session,period,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate
choice-moving,Surfer4@bmm,4842,323,6460,6460,642,NULL,1216585,1216585,1216585,NULL,LIMIT,BUY,1,45,2018-08-21T04:45:19.634,2018-08-21T04:45:19.637
choice-moving,Surfer13@bmm,4851,323,6460,6460,645,NULL,1216586,1216586,1216586,1216632,LIMIT,SELL,1,28,2018-08-21T04:45:19.868,2018-08-21T04:46:29.223
choice-moving,Surfer13@bmm,4851,323,6460,6460,645,NULL,1216587,1216587,1216587,1216630,LIMIT,SELL,1,34,2018-08-21T04:45:22.354,2018-08-21T04:46:28.517
choice-moving,Surfer11@bmm,4849,323,6460,6460,642,NULL,1216588,1216588,1216588,1216819,LIMIT,BUY,2,65,2018-08-21T04:45:24.356,2018-08-21T04:50:21.019
choice-moving,Surfer13@bmm,4851,323,6460,6460,642,NULL,1216589,1216589,1216589,1216669,LIMIT,BUY,1,45,2018-08-21T04:45:25.450,2018-08-21T04:47:12.242
choice-moving,Surfer13@bmm,4851,323,6460,6460,642,NULL,1216590,1216590,1216590,1216668,LIMIT,BUY,1,45,2018-08-21T04:45:27.711,2018-08-21T04:47:11.482
choice-moving,Surfer4@bmm,4842,323,6460,6460,644,NULL,1216591,1216591,1216591,1216615,LIMIT,SELL,1,50,2018-08-21T04:45:29.426,2018-08-21T04:46:12.407
choice-moving,Surfer13@bmm,4851,323,6460,6460,642,NULL,1216592,1216592,1216592,1216671,LIMIT,BUY,1,64,2018-08-21T04:45:31.414,2018-08-21T04:47:13.173
choice-moving,Surfer15@bmm,4853,323,6460,6460,642,NULL,1216593,1216593,1216593,1216745,LIMIT,BUY,1,67,2018-08-21T04:45:32.598,2018-08-21T04:48:27.217
choice-moving,Surfer15@bmm,4853,323,6460,6460,645,NULL,1216594,1216594,1216594,1216651,LIMIT,SELL,1,27,2018-08-21T04:45:45.628,2018-08-21T04:46:54.267
choice-moving,Surfer15@bmm,4853,323,6460,6460,643,NULL,1216595,1216595,1216595,1216607,LIMIT,BUY,1,50,2018-08-21T04:45:53.028,2018-08-21T04:46:06.385
choice-moving,Surfer9@bmm,4847,323,6460,6460,643,NULL,1216596,1216596,1216596,1216705,LIMIT,BUY,1,56,2018-08-21T04:45:59.783,2018-08-21T04:47:41.946
choice-moving,Surfer13@bmm,4851,323,6460,6460,643,NULL,1216597,1216597,1216597,1216606,LIMIT,BUY,1,50,2018-08-21T04:46:00.053,2018-08-21T04:46:05.694
choice-moving,Surfer6@bmm,4844,323,6460,6460,643,NULL,1216598,1216598,1216598,NULL,LIMIT,BUY,1,60,2018-08-21T04:46:01.221,2018-08-21T04:46:01.224
choice-moving,Surfer13@bmm,4851,323,6460,6460,643,NULL,1216599,1216599,1216599,1216604,LIMIT,BUY,1,50,2018-08-21T04:46:02.119,2018-08-21T04:46:05.057
choice-moving,Surfer13@bmm,4851,323,6460,6460,643,NULL,1216600,1216600,1216600,NULL,LIMIT,BUY,1,60,2018-08-21T04:46:03.727,2018-08-21T04:46:03.730
choice-moving,Surfer15@bmm,4853,323,6460,6460,643,NULL,1216601,1216601,1216601,1216639,LIMIT,BUY,1,64,2018-08-21T04:46:03.794,2018-08-21T04:46:40.996
choice-moving,Surfer3@bmm,4841,323,6460,6460,645,NULL,1216602,1216602,1216602,1216608,LIMIT,SELL,1,26,2018-08-21T04:46:04.591,2018-08-21T04:46:06.971
choice-moving,Surfer7@bmm,4845,323,6460,6460,645,NULL,1216603,1216603,1216603,1216682,LIMIT,SELL,1,20,2018-08-21T04:46:04.626,2018-08-21T04:47:27.220
choice-moving,Surfer13@bmm,4851,323,6460,6460,643,NULL,1216604,1216599,1216599,1216599,CANCEL,BUY,1,50,2018-08-21T04:46:05.050,2018-08-21T04:46:05.057
choice-moving,Surfer13@bmm,4851,323,6460,6460,643,NULL,1216605,1216599,1216599,1216605,CANCEL,BUY,1,50,2018-08-21T04:46:05.510,2018-08-21T04:46:05.516
choice-moving,Surfer13@bmm,4851,323,6460,6460,643,NULL,1216606,1216597,1216597,1216597,CANCEL,BUY,1,50,2018-08-21T04:46:05.687,2018-08-21T04:46:05.693
choice-moving,Surfer15@bmm,4853,323,6460,6460,643,NULL,1216607,1216595,1216595,1216595,CANCEL,BUY,1,50,2018-08-21T04:46:06.379,2018-08-21T04:46:06.385
choice-moving,Surfer3@bmm,4841,323,6460,6460,645,NULL,1216608,1216602,1216602,1216602,CANCEL,SELL,1,26,2018-08-21T04:46:06.964,2018-08-21T04:46:06.970
choice-moving,Surfer7@bmm,4845,323,6460,6460,645,NULL,1216609,1216609,1216609,1216680,LIMIT,SELL,1,20,2018-08-21T04:46:07.064,2018-08-21T04:47:25.627
choice-moving,Surfer7@bmm,4845,323,6460,6460,645,NULL,1216610,1216610,1216610,1216663,LIMIT,SELL,1,20,2018-08-21T04:46:07.867,2018-08-21T04:47:06.914
choice-moving,Surfer3@bmm,4841,323,6460,6460,645,NULL,1216611,1216611,1216611,1216688,LIMIT,SELL,1,18,2018-08-21T04:46:10.272,2018-08-21T04:47:31.994
choice-moving,Surfer7@bmm,4845,323,6460,6460,645,NULL,1216612,1216612,1216612,1216661,LIMIT,SELL,1,20,2018-08-21T04:46:10.441,2018-08-21T04:47:06.009
choice-moving,Surfer9@bmm,4847,323,6460,6460,642,NULL,1216613,1216613,1216613,1216692,LIMIT,BUY,1,71,2018-08-21T04:46:10.919,2018-08-21T04:47:34.514
choice-moving,Surfer13@bmm,4851,323,6460,6460,643,NULL,1216614,1216614,1216614,NULL,LIMIT,BUY,1,60,2018-08-21T04:46:11.114,2018-08-21T04:46:11.118
choice-moving,Surfer4@bmm,4842,323,6460,6460,644,NULL,1216615,1216591,1216591,1216591,CANCEL,SELL,1,50,2018-08-21T04:46:12.400,2018-08-21T04:46:12.407
choice-moving,Surfer11@bmm,4849,323,6460,6460,643,NULL,1216616,1216616,1216616,1216818,LIMIT,BUY,2,71,2018-08-21T04:46:15.665,2018-08-21T04:50:19.253
choice-moving,Surfer3@bmm,4841,323,6460,6460,645,NULL,1216617,1216617,1216617,1216687,LIMIT,SELL,3,18,2018-08-21T04:46:15.680,2018-08-21T04:47:31.154
