account,email,owner,marketplace,session,period,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate
choice-moving,Surfer2@bmm,4840,324,6461,6461,649,NULL,1216857,1216857,1216857,1216893,LIMIT,SELL,1,56,2018-08-21T04:53:20.152,2018-08-21T04:54:05.932
choice-moving,Surfer2@bmm,4840,324,6461,6461,649,NULL,1216858,1216858,1216858,1216898,LIMIT,SELL,1,72,2018-08-21T04:53:24.114,2018-08-21T04:54:07.653
choice-moving,Surfer4@bmm,4842,324,6461,6461,646,NULL,1216859,1216859,1216859,1216901,LIMIT,BUY,1,65,2018-08-21T04:53:27.405,2018-08-21T04:54:08.453
choice-moving,Surfer11@bmm,4849,324,6461,6461,646,NULL,1216860,1216860,1216860,1216944,LIMIT,BUY,4,65,2018-08-21T04:53:28.081,2018-08-21T04:54:52.942
choice-moving,Surfer2@bmm,4840,324,6461,6461,649,NULL,1216861,1216861,1216861,1216900,LIMIT,SELL,1,87,2018-08-21T04:53:30.584,2018-08-21T04:54:08.329
choice-moving,Surfer6@bmm,4844,324,6461,6461,646,NULL,1216862,1216862,1216862,NULL,LIMIT,BUY,1,52,2018-08-21T04:53:31.399,2018-08-21T04:53:31.402
choice-moving,Surfer4@bmm,4842,324,6461,6461,649,NULL,1216863,1216863,1216863,1216895,LIMIT,SELL,1,60,2018-08-21T04:53:31.868,2018-08-21T04:54:06.869
choice-moving,Surfer4@bmm,4842,324,6461,6461,649,NULL,1216864,1216864,1216864,1216873,LIMIT,SELL,1,30,2018-08-21T04:53:39.639,2018-08-21T04:53:50.870
choice-moving,Surfer15@bmm,4853,324,6461,6461,646,NULL,1216865,1216865,1216865,1216948,LIMIT,BUY,1,69,2018-08-21T04:53:40.619,2018-08-21T04:55:01.040
choice-moving,Surfer6@bmm,4844,324,6461,6461,647,NULL,1216866,1216866,1216866,NULL,LIMIT,BUY,1,52,2018-08-21T04:53:40.800,2018-08-21T04:53:40.804
choice-moving,Surfer9@bmm,4847,324,6461,6461,648,NULL,1216869,1216869,1216869,1217097,LIMIT,BUY,1,27,2018-08-21T04:53:48.856,2018-08-21T04:57:38.511
choice-moving,Surfer2@bmm,4840,324,6461,6461,646,NULL,1216872,1216872,1216872,1216889,LIMIT,BUY,1,50,2018-08-21T04:53:50.779,2018-08-21T04:54:01.887
choice-moving,Surfer8@bmm,4846,324,6461,6461,649,NULL,1216873,1216873,1216873,1216864,LIMIT,BUY,1,30,2018-08-21T04:53:50.862,2018-08-21T04:53:50.870
choice-moving,Surfer15@bmm,4853,324,6461,6461,648,NULL,1216875,1216875,1216875,1216982,LIMIT,BUY,1,35,2018-08-21T04:53:52.580,2018-08-21T04:55:30.070
choice-moving,Surfer7@bmm,4845,324,6461,6461,647,NULL,1216876,1216876,1216876,1216957,LIMIT,BUY,1,99,2018-08-21T04:53:53.224,2018-08-21T04:55:08.469
choice-moving,Surfer7@bmm,4845,324,6461,6461,647,NULL,1216877,1216877,1216877,1216963,LIMIT,BUY,1,99,2018-08-21T04:53:53.471,2018-08-21T04:55:15.492
choice-moving,Surfer6@bmm,4844,324,6461,6461,648,NULL,1216878,1216878,1216878,NULL,LIMIT,BUY,1,50,2018-08-21T04:53:53.803,2018-08-21T04:53:53.807
choice-moving,Surfer2@bmm,4840,324,6461,6461,646,NULL,1216879,1216879,1216879,1216882,LIMIT,BUY,1,33,2018-08-21T04:53:53.951,2018-08-21T04:53:56.394
choice-moving,Surfer13@bmm,4851,324,6461,6461,648,NULL,1216880,1216880,1216880,1216965,LIMIT,BUY,2,34,2018-08-21T04:53:55.111,2018-08-21T04:55:16.651
choice-moving,Surfer13@bmm,4851,324,6461,6461,648,NULL,1216881,1216881,1216881,1216961,LIMIT,BUY,2,63,2018-08-21T04:53:56.202,2018-08-21T04:55:13.495
choice-moving,Surfer2@bmm,4840,324,6461,6461,646,NULL,1216882,1216879,1216879,1216879,CANCEL,BUY,1,33,2018-08-21T04:53:56.387,2018-08-21T04:53:56.394
choice-moving,Surfer14@bmm,4852,324,6461,6461,646,NULL,1216883,1216883,1216883,NULL,LIMIT,BUY,1,75,2018-08-21T04:53:56.810,2018-08-21T04:53:56.814
choice-moving,Surfer11@bmm,4849,324,6461,6461,647,NULL,1216884,1216884,1216884,1217114,LIMIT,BUY,3,69,2018-08-21T04:53:58.135,2018-08-21T04:58:07.808
choice-moving,Surfer8@bmm,4846,324,6461,6461,649,NULL,1216885,1216885,1216885,1216917,LIMIT,BUY,1,30,2018-08-21T04:53:58.927,2018-08-21T04:54:25.281
choice-moving,Surfer2@bmm,4840,324,6461,6461,646,NULL,1216886,1216886,1216886,1217068,LIMIT,BUY,1,70,2018-08-21T04:54:00.514,2018-08-21T04:57:02.367
choice-moving,Surfer13@bmm,4851,324,6461,6461,648,NULL,1216888,1216888,1216888,1216962,LIMIT,BUY,2,55,2018-08-21T04:54:01.277,2018-08-21T04:55:14.980
choice-moving,Surfer2@bmm,4840,324,6461,6461,646,NULL,1216889,1216872,1216872,1216872,CANCEL,BUY,1,50,2018-08-21T04:54:01.880,2018-08-21T04:54:01.887
choice-moving,Surfer2@bmm,4840,324,6461,6461,646,NULL,1216890,1216890,1216890,1217069,LIMIT,BUY,1,81,2018-08-21T04:54:04.994,2018-08-21T04:57:03.301
choice-moving,Surfer4@bmm,4842,324,6461,6461,648,NULL,1216891,1216891,1216891,1216964,LIMIT,BUY,1,70,2018-08-21T04:54:05.229,2018-08-21T04:55:16.567
choice-moving,Surfer7@bmm,4845,324,6461,6461,649,NULL,1216892,1216892,1216892,0,LIMIT,BUY,1,90,2018-08-21T04:54:05.921,2018-08-21T04:54:05.932
choice-moving,Surfer7@bmm,4845,324,6461,6461,649,NULL,1216893,1216892,1216892,1216857,LIMIT,BUY,1,56,2018-08-21T04:54:05.928,2018-08-21T04:54:05.932
choice-moving,Surfer7@bmm,4845,324,6461,6461,649,NULL,1216894,1216894,1216894,0,LIMIT,BUY,1,90,2018-08-21T04:54:06.858,2018-08-21T04:54:06.868
choice-moving,Surfer7@bmm,4845,324,6461,6461,649,NULL,1216895,1216894,1216894,1216863,LIMIT,BUY,1,60,2018-08-21T04:54:06.865,2018-08-21T04:54:06.869
choice-moving,Surfer15@bmm,4853,324,6461,6461,646,NULL,1216896,1216896,1216896,1216991,LIMIT,BUY,1,99,2018-08-21T04:54:07.153,2018-08-21T04:55:36.158
choice-moving,Surfer7@bmm,4845,324,6461,6461,649,NULL,1216897,1216897,1216897,0,LIMIT,BUY,1,90,2018-08-21T04:54:07.642,2018-08-21T04:54:07.653
choice-moving,Surfer7@bmm,4845,324,6461,6461,649,NULL,1216898,1216897,1216897,1216858,LIMIT,BUY,1,72,2018-08-21T04:54:07.649,2018-08-21T04:54:07.653
choice-moving,Surfer7@bmm,4845,324,6461,6461,649,NULL,1216899,1216899,1216899,0,LIMIT,BUY,1,90,2018-08-21T04:54:08.318,2018-08-21T04:54:08.329
choice-moving,Surfer7@bmm,4845,324,6461,6461,649,NULL,1216900,1216899,1216899,1216861,LIMIT,BUY,1,87,2018-08-21T04:54:08.325,2018-08-21T04:54:08.329
choice-moving,Surfer4@bmm,4842,324,6461,6461,646,NULL,1216901,1216859,1216859,1216859,CANCEL,BUY,1,65,2018-08-21T04:54:08.446,2018-08-21T04:54:08.453
choice-moving,Surfer14@bmm,4852,324,6461,6461,647,NULL,1216902,1216902,1216902,1216973,LIMIT,BUY,1,99,2018-08-21T04:54:10.392,2018-08-21T04:55:21.639
choice-moving,Surfer2@bmm,4840,324,6461,6461,646,NULL,1216903,1216903,1216903,1217070,LIMIT,BUY,1,85,2018-08-21T04:54:10.582,2018-08-21T04:57:04.766
choice-moving,Surfer10@bmm,4848,324,6461,6461,646,NULL,1216904,1216904,1216904,NULL,LIMIT,BUY,1,66,2018-08-21T04:54:10.792,2018-08-21T04:54:10.795
choice-moving,Surfer5@bmm,4843,324,6461,6461,646,NULL,1216905,1216905,1216905,1217089,LIMIT,BUY,1,45,2018-08-21T04:54:11.106,2018-08-21T04:57:26.331
choice-moving,Surfer10@bmm,4848,324,6461,6461,646,NULL,1216906,1216906,1216906,NULL,LIMIT,BUY,1,66,2018-08-21T04:54:11.263,2018-08-21T04:54:11.267
choice-moving,Surfer12@bmm,4850,324,6461,6461,646,NULL,1216907,1216907,1216907,1216966,LIMIT,BUY,1,100,2018-08-21T04:54:14.146,2018-08-21T04:55:17.740
choice-moving,Surfer15@bmm,4853,324,6461,6461,648,NULL,1216908,1216908,1216908,1217149,LIMIT,BUY,1,99,2018-08-21T04:54:15.970,2018-08-21T04:59:27.201
choice-moving,Surfer9@bmm,4847,324,6461,6461,649,NULL,1216910,1216910,1216910,1216916,LIMIT,BUY,1,100,2018-08-21T04:54:18.213,2018-08-21T04:54:24.212
choice-moving,Surfer3@bmm,4841,324,6461,6461,649,NULL,1216911,1216911,1216911,1216923,LIMIT,BUY,1,31,2018-08-21T04:54:19.926,2018-08-21T04:54:30.214
