account,email,owner,marketplace,session,period,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate
choice-moving,Surfer15@bmm,4853,320,6457,6457,630,NULL,1215511,1215511,1215511,1215800,LIMIT,BUY,1,50,2018-08-21T04:16:43.032,2018-08-21T04:23:06.998
choice-moving,Surfer9@bmm,4847,320,6457,6457,630,NULL,1215512,1215512,1215512,1215514,LIMIT,SELL,1,60,2018-08-21T04:16:47.240,2018-08-21T04:16:48.725
choice-moving,Surfer8@bmm,4846,320,6457,6457,630,NULL,1215513,1215513,1215513,0,LIMIT,BUY,1,70,2018-08-21T04:16:48.712,2018-08-21T04:16:48.725
choice-moving,Surfer8@bmm,4846,320,6457,6457,630,NULL,1215514,1215513,1215513,1215512,LIMIT,BUY,1,60,2018-08-21T04:16:48.721,2018-08-21T04:16:48.725
choice-moving,Surfer8@bmm,4846,320,6457,6457,630,NULL,1215515,1215515,1215515,1215518,LIMIT,BUY,1,70,2018-08-21T04:16:56.835,2018-08-21T04:17:13.414
choice-moving,Surfer15@bmm,4853,320,6457,6457,631,NULL,1215516,1215516,1215516,1215657,LIMIT,BUY,1,50,2018-08-21T04:17:07.059,2018-08-21T04:20:09.792
choice-moving,Surfer7@bmm,4845,320,6457,6457,631,NULL,1215517,1215517,1215517,1215578,LIMIT,BUY,1,60,2018-08-21T04:17:07.229,2018-08-21T04:18:37.195
choice-moving,Surfer9@bmm,4847,320,6457,6457,630,NULL,1215518,1215518,1215518,1215515,LIMIT,SELL,1,70,2018-08-21T04:17:13.405,2018-08-21T04:17:13.413
choice-moving,Surfer15@bmm,4853,320,6457,6457,631,NULL,1215519,1215519,1215519,1215523,LIMIT,BUY,1,61,2018-08-21T04:17:14.012,2018-08-21T04:17:20.857
choice-moving,Surfer7@bmm,4845,320,6457,6457,630,NULL,1215520,1215520,1215520,1215555,LIMIT,BUY,1,56,2018-08-21T04:17:16.648,2018-08-21T04:18:11.476
choice-moving,Surfer10@bmm,4848,320,6457,6457,630,NULL,1215521,1215521,1215521,NULL,LIMIT,BUY,1,53,2018-08-21T04:17:18.115,2018-08-21T04:17:18.119
choice-moving,Surfer8@bmm,4846,320,6457,6457,631,NULL,1215522,1215522,1215522,0,LIMIT,SELL,1,40,2018-08-21T04:17:20.843,2018-08-21T04:17:20.857
choice-moving,Surfer8@bmm,4846,320,6457,6457,631,NULL,1215523,1215522,1215522,1215519,LIMIT,SELL,1,61,2018-08-21T04:17:20.852,2018-08-21T04:17:20.857
choice-moving,Surfer6@bmm,4844,320,6457,6457,632,NULL,1215524,1215524,1215524,NULL,LIMIT,BUY,1,50,2018-08-21T04:17:21.386,2018-08-21T04:17:21.389
choice-moving,Surfer11@bmm,4849,320,6457,6457,630,NULL,1215525,1215525,1215525,0,LIMIT,BUY,4,71,2018-08-21T04:17:22.416,2018-08-21T04:17:22.930
choice-moving,Surfer13@bmm,4851,320,6457,6457,630,NULL,1215526,1215526,1215526,0,LIMIT,SELL,1,56,2018-08-21T04:17:22.908,2018-08-21T04:17:22.930
choice-moving,Surfer13@bmm,4851,320,6457,6457,630,NULL,1215527,1215526,1215526,1215528,LIMIT,SELL,1,71,2018-08-21T04:17:22.917,2018-08-21T04:17:22.931
choice-moving,Surfer11@bmm,4849,320,6457,6457,630,NULL,1215528,1215525,1215525,1215527,LIMIT,BUY,1,71,2018-08-21T04:17:22.922,2018-08-21T04:17:22.931
choice-moving,Surfer11@bmm,4849,320,6457,6457,630,NULL,1215529,1215525,1215525,0,LIMIT,BUY,3,71,2018-08-21T04:17:22.416,2018-08-21T04:17:27.406
choice-moving,Surfer12@bmm,4850,320,6457,6457,632,NULL,1215530,1215530,1215530,NULL,LIMIT,BUY,1,30,2018-08-21T04:17:23.931,2018-08-21T04:17:23.935
choice-moving,Surfer2@bmm,4840,320,6457,6457,633,NULL,1215531,1215531,1215531,1215647,LIMIT,SELL,1,81,2018-08-21T04:17:24.466,2018-08-21T04:20:02.733
choice-moving,Surfer13@bmm,4851,320,6457,6457,630,NULL,1215532,1215532,1215532,0,LIMIT,SELL,1,55,2018-08-21T04:17:27.388,2018-08-21T04:17:27.405
choice-moving,Surfer13@bmm,4851,320,6457,6457,630,NULL,1215533,1215532,1215532,1215534,LIMIT,SELL,1,71,2018-08-21T04:17:27.395,2018-08-21T04:17:27.406
choice-moving,Surfer11@bmm,4849,320,6457,6457,630,NULL,1215534,1215525,1215529,1215533,LIMIT,BUY,1,71,2018-08-21T04:17:27.398,2018-08-21T04:17:27.406
choice-moving,Surfer11@bmm,4849,320,6457,6457,630,NULL,1215535,1215525,1215529,1215809,LIMIT,BUY,2,71,2018-08-21T04:17:22.416,2018-08-21T04:23:25.668
choice-moving,Surfer7@bmm,4845,320,6457,6457,630,NULL,1215536,1215536,1215536,1215556,LIMIT,BUY,1,74,2018-08-21T04:17:37.432,2018-08-21T04:18:12.573
choice-moving,Surfer3@bmm,4841,320,6457,6457,630,NULL,1215537,1215537,1215537,1215599,LIMIT,BUY,1,72,2018-08-21T04:17:37.569,2018-08-21T04:19:02.687
choice-moving,Surfer10@bmm,4848,320,6457,6457,633,NULL,1215538,1215538,1215538,NULL,LIMIT,SELL,1,23,2018-08-21T04:17:38.809,2018-08-21T04:17:38.812
choice-moving,Surfer2@bmm,4840,320,6457,6457,632,NULL,1215539,1215539,1215539,NULL,LIMIT,BUY,1,41,2018-08-21T04:17:39.605,2018-08-21T04:17:39.608
choice-moving,Surfer12@bmm,4850,320,6457,6457,633,NULL,1215540,1215540,1215540,NULL,LIMIT,SELL,1,52,2018-08-21T04:17:40.411,2018-08-21T04:17:40.414
choice-moving,Surfer15@bmm,4853,320,6457,6457,632,NULL,1215541,1215541,1215541,1215583,LIMIT,BUY,1,60,2018-08-21T04:17:41.027,2018-08-21T04:18:43.438
choice-moving,Surfer7@bmm,4845,320,6457,6457,631,NULL,1215542,1215542,1215542,1215576,LIMIT,BUY,1,65,2018-08-21T04:17:45.939,2018-08-21T04:18:36.264
choice-moving,Surfer13@bmm,4851,320,6457,6457,631,NULL,1215543,1215543,1215543,1215712,LIMIT,BUY,2,72,2018-08-21T04:17:47.093,2018-08-21T04:20:59.265
choice-moving,Surfer2@bmm,4840,320,6457,6457,632,NULL,1215544,1215544,1215544,1215567,LIMIT,BUY,1,61,2018-08-21T04:17:48.965,2018-08-21T04:18:31.786
choice-moving,Surfer13@bmm,4851,320,6457,6457,631,NULL,1215545,1215545,1215545,1215716,LIMIT,BUY,1,62,2018-08-21T04:17:54.371,2018-08-21T04:21:01.933
choice-moving,Surfer12@bmm,4850,320,6457,6457,630,NULL,1215546,1215546,1215546,NULL,LIMIT,BUY,1,78,2018-08-21T04:17:54.633,2018-08-21T04:17:54.636
choice-moving,Surfer15@bmm,4853,320,6457,6457,632,NULL,1215547,1215547,1215547,1215575,LIMIT,BUY,1,61,2018-08-21T04:17:55.743,2018-08-21T04:18:35.399
choice-moving,Surfer7@bmm,4845,320,6457,6457,632,NULL,1215548,1215548,1215548,1215563,LIMIT,BUY,1,76,2018-08-21T04:17:57.581,2018-08-21T04:18:26.984
choice-moving,Surfer4@bmm,4842,320,6457,6457,633,NULL,1215549,1215549,1215549,1215665,LIMIT,SELL,1,50,2018-08-21T04:18:05.058,2018-08-21T04:20:19.446
choice-moving,Surfer12@bmm,4850,320,6457,6457,631,NULL,1215550,1215550,1215550,NULL,LIMIT,BUY,1,58,2018-08-21T04:18:08.426,2018-08-21T04:18:08.430
choice-moving,Surfer7@bmm,4845,320,6457,6457,630,NULL,1215551,1215551,1215551,1215707,LIMIT,BUY,1,80,2018-08-21T04:18:09.705,2018-08-21T04:20:53.385
choice-moving,Surfer4@bmm,4842,320,6457,6457,633,NULL,1215552,1215552,1215552,1215779,LIMIT,SELL,1,25,2018-08-21T04:18:10.450,2018-08-21T04:22:30.561
choice-moving,Surfer13@bmm,4851,320,6457,6457,630,NULL,1215553,1215553,1215553,1215696,LIMIT,BUY,1,78,2018-08-21T04:18:10.538,2018-08-21T04:20:40.580
choice-moving,Surfer2@bmm,4840,320,6457,6457,633,NULL,1215554,1215554,1215554,1215672,LIMIT,SELL,1,25,2018-08-21T04:18:11.020,2018-08-21T04:20:23.957
choice-moving,Surfer7@bmm,4845,320,6457,6457,630,NULL,1215555,1215520,1215520,1215520,CANCEL,BUY,1,56,2018-08-21T04:18:11.469,2018-08-21T04:18:11.476
choice-moving,Surfer7@bmm,4845,320,6457,6457,630,NULL,1215556,1215536,1215536,1215536,CANCEL,BUY,1,74,2018-08-21T04:18:12.566,2018-08-21T04:18:12.573
choice-moving,Surfer11@bmm,4849,320,6457,6457,631,NULL,1215557,1215557,1215557,1215797,LIMIT,BUY,2,72,2018-08-21T04:18:12.811,2018-08-21T04:23:02.014
choice-moving,Surfer9@bmm,4847,320,6457,6457,631,NULL,1215558,1215558,1215558,1215805,LIMIT,BUY,1,61,2018-08-21T04:18:14.530,2018-08-21T04:23:17.156
choice-moving,Surfer6@bmm,4844,320,6457,6457,631,NULL,1215559,1215559,1215559,NULL,LIMIT,BUY,1,70,2018-08-21T04:18:18.466,2018-08-21T04:18:18.469
choice-moving,Surfer2@bmm,4840,320,6457,6457,633,NULL,1215560,1215560,1215560,1215650,LIMIT,SELL,1,36,2018-08-21T04:18:22.180,2018-08-21T04:20:03.781
choice-moving,Surfer12@bmm,4850,320,6457,6457,633,NULL,1215561,1215561,1215561,NULL,LIMIT,SELL,1,29,2018-08-21T04:18:22.475,2018-08-21T04:18:22.479
choice-moving,Surfer13@bmm,4851,320,6457,6457,632,NULL,1215562,1215562,1215562,0,LIMIT,SELL,1,24,2018-08-21T04:18:26.972,2018-08-21T04:18:26.983
choice-moving,Surfer13@bmm,4851,320,6457,6457,632,NULL,1215563,1215562,1215562,1215548,LIMIT,SELL,1,76,2018-08-21T04:18:26.979,2018-08-21T04:18:26.984
choice-moving,Surfer8@bmm,4846,320,6457,6457,631,NULL,1215564,1215564,1215564,1215573,LIMIT,BUY,1,64,2018-08-21T04:18:28.400,2018-08-21T04:18:35.114
choice-moving,Surfer3@bmm,4841,320,6457,6457,631,NULL,1215565,1215565,1215565,1215582,LIMIT,BUY,1,73,2018-08-21T04:18:29.094,2018-08-21T04:18:43.266
choice-moving,Surfer13@bmm,4851,320,6457,6457,632,NULL,1215566,1215566,1215566,0,LIMIT,SELL,1,37,2018-08-21T04:18:31.771,2018-08-21T04:18:31.785
choice-moving,Surfer13@bmm,4851,320,6457,6457,632,NULL,1215567,1215566,1215566,1215544,LIMIT,SELL,1,61,2018-08-21T04:18:31.780,2018-08-21T04:18:31.786
choice-moving,Surfer4@bmm,4842,320,6457,6457,632,NULL,1215568,1215568,1215568,1215689,LIMIT,BUY,1,60,2018-08-21T04:18:32.584,2018-08-21T04:20:36.709
choice-moving,Surfer7@bmm,4845,320,6457,6457,631,NULL,1215569,1215569,1215569,1215692,LIMIT,BUY,1,75,2018-08-21T04:18:32.789,2018-08-21T04:20:36.811
choice-moving,Surfer2@bmm,4840,320,6457,6457,633,NULL,1215570,1215570,1215570,1215780,LIMIT,SELL,1,21,2018-08-21T04:18:33.314,2018-08-21T04:22:33.477
choice-moving,Surfer7@bmm,4845,320,6457,6457,631,NULL,1215571,1215571,1215571,1215687,LIMIT,BUY,1,75,2018-08-21T04:18:34.381,2018-08-21T04:20:35.980
choice-moving,Surfer7@bmm,4845,320,6457,6457,631,NULL,1215572,1215572,1215572,1215637,LIMIT,BUY,1,75,2018-08-21T04:18:34.628,2018-08-21T04:19:50.760
choice-moving,Surfer8@bmm,4846,320,6457,6457,631,NULL,1215573,1215564,1215564,1215564,CANCEL,BUY,1,64,2018-08-21T04:18:35.107,2018-08-21T04:18:35.113
choice-moving,Surfer13@bmm,4851,320,6457,6457,632,NULL,1215574,1215574,1215574,0,LIMIT,SELL,1,43,2018-08-21T04:18:35.386,2018-08-21T04:18:35.398
choice-moving,Surfer13@bmm,4851,320,6457,6457,632,NULL,1215575,1215574,1215574,1215547,LIMIT,SELL,1,61,2018-08-21T04:18:35.394,2018-08-21T04:18:35.399
choice-moving,Surfer7@bmm,4845,320,6457,6457,631,NULL,1215576,1215542,1215542,1215542,CANCEL,BUY,1,65,2018-08-21T04:18:36.256,2018-08-21T04:18:36.264
choice-moving,Surfer6@bmm,4844,320,6457,6457,630,NULL,1215577,1215577,1215577,NULL,LIMIT,BUY,1,79,2018-08-21T04:18:36.969,2018-08-21T04:18:36.973
choice-moving,Surfer7@bmm,4845,320,6457,6457,631,NULL,1215578,1215517,1215517,1215517,CANCEL,BUY,1,60,2018-08-21T04:18:37.189,2018-08-21T04:18:37.195
choice-moving,Surfer8@bmm,4846,320,6457,6457,631,NULL,1215579,1215579,1215579,1215710,LIMIT,BUY,1,80,2018-08-21T04:18:37.833,2018-08-21T04:20:58.771
choice-moving,Surfer3@bmm,4841,320,6457,6457,631,NULL,1215580,1215580,1215580,1215585,LIMIT,BUY,1,81,2018-08-21T04:18:39.579,2018-08-21T04:18:44.423
choice-moving,Surfer12@bmm,4850,320,6457,6457,630,NULL,1215581,1215581,1215581,NULL,LIMIT,BUY,1,81,2018-08-21T04:18:40.874,2018-08-21T04:18:40.878
