Time_interval,Subject,Problem_ID,Session,Run_max,Run_max_payoff
165.0,276.0,4.0,2.0,984.0,9.84
180.0,276.0,4.0,2.0,984.0,9.84
195.0,276.0,4.0,2.0,984.0,9.84
210.0,276.0,4.0,2.0,984.0,9.84
225.0,276.0,4.0,2.0,984.0,9.84
240.0,276.0,4.0,2.0,984.0,9.84
255.0,276.0,4.0,2.0,984.0,9.84
270.0,276.0,4.0,2.0,984.0,9.84
285.0,276.0,4.0,2.0,984.0,9.84
300.0,276.0,4.0,2.0,984.0,9.84
315.0,276.0,4.0,2.0,984.0,9.84
330.0,276.0,4.0,2.0,984.0,9.84
345.0,276.0,4.0,2.0,984.0,9.84
360.0,276.0,4.0,2.0,984.0,9.84
375.0,276.0,4.0,2.0,984.0,9.84
390.0,276.0,4.0,2.0,984.0,9.84
405.0,276.0,4.0,2.0,984.0,9.84
420.0,276.0,4.0,2.0,984.0,9.84
435.0,276.0,4.0,2.0,984.0,9.84
450.0,276.0,4.0,2.0,984.0,9.84
465.0,276.0,4.0,2.0,984.0,9.84
480.0,276.0,4.0,2.0,984.0,9.84
495.0,276.0,4.0,2.0,984.0,9.84
510.0,276.0,4.0,2.0,984.0,9.84
525.0,276.0,4.0,2.0,984.0,9.84
540.0,276.0,4.0,2.0,984.0,9.84
555.0,276.0,4.0,2.0,984.0,9.84
570.0,276.0,4.0,2.0,984.0,9.84
585.0,276.0,4.0,2.0,984.0,9.84
600.0,276.0,4.0,2.0,984.0,9.84
615.0,276.0,4.0,2.0,984.0,9.84
630.0,276.0,4.0,2.0,984.0,9.84
645.0,276.0,4.0,2.0,984.0,9.84
660.0,276.0,4.0,2.0,984.0,9.84
675.0,276.0,4.0,2.0,984.0,9.84
690.0,276.0,4.0,2.0,984.0,9.84
705.0,276.0,4.0,2.0,984.0,9.84
15.0,262.0,4.0,2.0,318.0,0.02
30.0,262.0,4.0,2.0,429.0,0.06
45.0,262.0,4.0,2.0,870.0,4.05
60.0,262.0,4.0,2.0,870.0,4.05
75.0,262.0,4.0,2.0,876.0,4.27
90.0,262.0,4.0,2.0,876.0,4.27
105.0,262.0,4.0,2.0,876.0,4.27
120.0,262.0,4.0,2.0,984.0,9.84
135.0,262.0,4.0,2.0,984.0,9.84
150.0,262.0,4.0,2.0,984.0,9.84
165.0,262.0,4.0,2.0,984.0,9.84
180.0,262.0,4.0,2.0,984.0,9.84
195.0,262.0,4.0,2.0,984.0,9.84
210.0,262.0,4.0,2.0,984.0,9.84
225.0,262.0,4.0,2.0,984.0,9.84
240.0,262.0,4.0,2.0,984.0,9.84
255.0,262.0,4.0,2.0,984.0,9.84
270.0,262.0,4.0,2.0,984.0,9.84
285.0,262.0,4.0,2.0,984.0,9.84
300.0,262.0,4.0,2.0,984.0,9.84
315.0,262.0,4.0,2.0,984.0,9.84
330.0,262.0,4.0,2.0,984.0,9.84
345.0,262.0,4.0,2.0,984.0,9.84
360.0,262.0,4.0,2.0,984.0,9.84
375.0,262.0,4.0,2.0,984.0,9.84
390.0,262.0,4.0,2.0,984.0,9.84
405.0,262.0,4.0,2.0,984.0,9.84
420.0,262.0,4.0,2.0,984.0,9.84
435.0,262.0,4.0,2.0,984.0,9.84
450.0,262.0,4.0,2.0,984.0,9.84
465.0,262.0,4.0,2.0,984.0,9.84
480.0,262.0,4.0,2.0,984.0,9.84
495.0,262.0,4.0,2.0,984.0,9.84
510.0,262.0,4.0,2.0,984.0,9.84
525.0,262.0,4.0,2.0,984.0,9.84
540.0,262.0,4.0,2.0,984.0,9.84
555.0,262.0,4.0,2.0,984.0,9.84
570.0,262.0,4.0,2.0,984.0,9.84
585.0,262.0,4.0,2.0,984.0,9.84
600.0,262.0,4.0,2.0,984.0,9.84
615.0,262.0,4.0,2.0,984.0,9.84
630.0,262.0,4.0,2.0,984.0,9.84
645.0,262.0,4.0,2.0,984.0,9.84
660.0,262.0,4.0,2.0,984.0,9.84
675.0,262.0,4.0,2.0,984.0,9.84
690.0,262.0,4.0,2.0,984.0,9.84
705.0,262.0,4.0,2.0,984.0,9.84
15.0,274.0,4.0,2.0,NaN,NaN
30.0,274.0,4.0,2.0,573.0,0.24
45.0,274.0,4.0,2.0,573.0,0.24
60.0,274.0,4.0,2.0,705.0,0.87
75.0,274.0,4.0,2.0,705.0,0.87
90.0,274.0,4.0,2.0,705.0,0.87
105.0,274.0,4.0,2.0,705.0,0.87
120.0,274.0,4.0,2.0,705.0,0.87
135.0,274.0,4.0,2.0,705.0,0.87
150.0,274.0,4.0,2.0,705.0,0.87
165.0,274.0,4.0,2.0,705.0,0.87
180.0,274.0,4.0,2.0,705.0,0.87
195.0,274.0,4.0,2.0,780.0,1.79
210.0,274.0,4.0,2.0,915.0,5.9
225.0,274.0,4.0,2.0,915.0,5.9
240.0,274.0,4.0,2.0,915.0,5.9
255.0,274.0,4.0,2.0,915.0,5.9
270.0,274.0,4.0,2.0,915.0,5.9
285.0,274.0,4.0,2.0,915.0,5.9
300.0,274.0,4.0,2.0,915.0,5.9
315.0,274.0,4.0,2.0,915.0,5.9
330.0,274.0,4.0,2.0,984.0,9.84
345.0,274.0,4.0,2.0,984.0,9.84
360.0,274.0,4.0,2.0,984.0,9.84
375.0,274.0,4.0,2.0,984.0,9.84
390.0,274.0,4.0,2.0,984.0,9.84
405.0,274.0,4.0,2.0,984.0,9.84
420.0,274.0,4.0,2.0,984.0,9.84
435.0,274.0,4.0,2.0,984.0,9.84
450.0,274.0,4.0,2.0,984.0,9.84
465.0,274.0,4.0,2.0,984.0,9.84
480.0,274.0,4.0,2.0,984.0,9.84
495.0,274.0,4.0,2.0,984.0,9.84
510.0,274.0,4.0,2.0,984.0,9.84
525.0,274.0,4.0,2.0,984.0,9.84
540.0,274.0,4.0,2.0,984.0,9.84
555.0,274.0,4.0,2.0,984.0,9.84
570.0,274.0,4.0,2.0,984.0,9.84
585.0,274.0,4.0,2.0,984.0,9.84
600.0,274.0,4.0,2.0,984.0,9.84
615.0,274.0,4.0,2.0,984.0,9.84
630.0,274.0,4.0,2.0,984.0,9.84
645.0,274.0,4.0,2.0,984.0,9.84
660.0,274.0,4.0,2.0,984.0,9.84
675.0,274.0,4.0,2.0,984.0,9.84
690.0,274.0,4.0,2.0,984.0,9.84
705.0,274.0,4.0,2.0,984.0,9.84
15.0,260.0,4.0,2.0,318.0,0.02
30.0,260.0,4.0,2.0,573.0,0.24
45.0,260.0,4.0,2.0,912.0,5.76
60.0,260.0,4.0,2.0,912.0,5.76
75.0,260.0,4.0,2.0,912.0,5.76
90.0,260.0,4.0,2.0,912.0,5.76
105.0,260.0,4.0,2.0,915.0,5.9
120.0,260.0,4.0,2.0,915.0,5.9
135.0,260.0,4.0,2.0,915.0,5.9
150.0,260.0,4.0,2.0,915.0,5.9
165.0,260.0,4.0,2.0,915.0,5.9
180.0,260.0,4.0,2.0,915.0,5.9
195.0,260.0,4.0,2.0,984.0,9.84
210.0,260.0,4.0,2.0,984.0,9.84
225.0,260.0,4.0,2.0,984.0,9.84
240.0,260.0,4.0,2.0,984.0,9.84
255.0,260.0,4.0,2.0,984.0,9.84
270.0,260.0,4.0,2.0,984.0,9.84
285.0,260.0,4.0,2.0,984.0,9.84
300.0,260.0,4.0,2.0,984.0,9.84
315.0,260.0,4.0,2.0,984.0,9.84
330.0,260.0,4.0,2.0,984.0,9.84
345.0,260.0,4.0,2.0,984.0,9.84
360.0,260.0,4.0,2.0,984.0,9.84
375.0,260.0,4.0,2.0,984.0,9.84
390.0,260.0,4.0,2.0,984.0,9.84
405.0,260.0,4.0,2.0,984.0,9.84
420.0,260.0,4.0,2.0,984.0,9.84
435.0,260.0,4.0,2.0,984.0,9.84
450.0,260.0,4.0,2.0,984.0,9.84
465.0,260.0,4.0,2.0,984.0,9.84
480.0,260.0,4.0,2.0,984.0,9.84
495.0,260.0,4.0,2.0,984.0,9.84
510.0,260.0,4.0,2.0,984.0,9.84
525.0,260.0,4.0,2.0,984.0,9.84
540.0,260.0,4.0,2.0,984.0,9.84
555.0,260.0,4.0,2.0,984.0,9.84
570.0,260.0,4.0,2.0,984.0,9.84
585.0,260.0,4.0,2.0,984.0,9.84
600.0,260.0,4.0,2.0,984.0,9.84
615.0,260.0,4.0,2.0,984.0,9.84
630.0,260.0,4.0,2.0,984.0,9.84
645.0,260.0,4.0,2.0,984.0,9.84
660.0,260.0,4.0,2.0,984.0,9.84
675.0,260.0,4.0,2.0,984.0,9.84
690.0,260.0,4.0,2.0,984.0,9.84
705.0,260.0,4.0,2.0,984.0,9.84
15.0,261.0,4.0,2.0,NaN,NaN
30.0,261.0,4.0,2.0,NaN,NaN
45.0,261.0,4.0,2.0,NaN,NaN
60.0,261.0,4.0,2.0,NaN,NaN
75.0,261.0,4.0,2.0,NaN,NaN
90.0,261.0,4.0,2.0,NaN,NaN
105.0,261.0,4.0,2.0,NaN,NaN
120.0,261.0,4.0,2.0,NaN,NaN
135.0,261.0,4.0,2.0,NaN,NaN
150.0,261.0,4.0,2.0,NaN,NaN
165.0,261.0,4.0,2.0,NaN,NaN
180.0,261.0,4.0,2.0,NaN,NaN
195.0,261.0,4.0,2.0,NaN,NaN
210.0,261.0,4.0,2.0,NaN,NaN
225.0,261.0,4.0,2.0,NaN,NaN
240.0,261.0,4.0,2.0,NaN,NaN
255.0,261.0,4.0,2.0,NaN,NaN
270.0,261.0,4.0,2.0,NaN,NaN
285.0,261.0,4.0,2.0,NaN,NaN
300.0,261.0,4.0,2.0,NaN,NaN
315.0,261.0,4.0,2.0,NaN,NaN
330.0,261.0,4.0,2.0,NaN,NaN
345.0,261.0,4.0,2.0,NaN,NaN
360.0,261.0,4.0,2.0,NaN,NaN
375.0,261.0,4.0,2.0,NaN,NaN
390.0,261.0,4.0,2.0,NaN,NaN
405.0,261.0,4.0,2.0,NaN,NaN
420.0,261.0,4.0,2.0,NaN,NaN
435.0,261.0,4.0,2.0,NaN,NaN
450.0,261.0,4.0,2.0,NaN,NaN
465.0,261.0,4.0,2.0,NaN,NaN
480.0,261.0,4.0,2.0,NaN,NaN
495.0,261.0,4.0,2.0,NaN,NaN
510.0,261.0,4.0,2.0,NaN,NaN
525.0,261.0,4.0,2.0,NaN,NaN
540.0,261.0,4.0,2.0,NaN,NaN
555.0,261.0,4.0,2.0,NaN,NaN
570.0,261.0,4.0,2.0,NaN,NaN
585.0,261.0,4.0,2.0,NaN,NaN
600.0,261.0,4.0,2.0,NaN,NaN
615.0,261.0,4.0,2.0,NaN,NaN
630.0,261.0,4.0,2.0,NaN,NaN
645.0,261.0,4.0,2.0,NaN,NaN
660.0,261.0,4.0,2.0,NaN,NaN
675.0,261.0,4.0,2.0,NaN,NaN
690.0,261.0,4.0,2.0,NaN,NaN
705.0,261.0,4.0,2.0,NaN,NaN
15.0,275.0,4.0,2.0,NaN,NaN
30.0,275.0,4.0,2.0,NaN,NaN
45.0,275.0,4.0,2.0,NaN,NaN
60.0,275.0,4.0,2.0,NaN,NaN
75.0,275.0,4.0,2.0,NaN,NaN
90.0,275.0,4.0,2.0,NaN,NaN
105.0,275.0,4.0,2.0,NaN,NaN
120.0,275.0,4.0,2.0,NaN,NaN
135.0,275.0,4.0,2.0,NaN,NaN
150.0,275.0,4.0,2.0,NaN,NaN
165.0,275.0,4.0,2.0,NaN,NaN
180.0,275.0,4.0,2.0,NaN,NaN
195.0,275.0,4.0,2.0,NaN,NaN
210.0,275.0,4.0,2.0,NaN,NaN
225.0,275.0,4.0,2.0,NaN,NaN
240.0,275.0,4.0,2.0,NaN,NaN
255.0,275.0,4.0,2.0,NaN,NaN
270.0,275.0,4.0,2.0,NaN,NaN
285.0,275.0,4.0,2.0,NaN,NaN
300.0,275.0,4.0,2.0,NaN,NaN
315.0,275.0,4.0,2.0,NaN,NaN
330.0,275.0,4.0,2.0,NaN,NaN
345.0,275.0,4.0,2.0,NaN,NaN
360.0,275.0,4.0,2.0,NaN,NaN
375.0,275.0,4.0,2.0,NaN,NaN
390.0,275.0,4.0,2.0,NaN,NaN
405.0,275.0,4.0,2.0,NaN,NaN
420.0,275.0,4.0,2.0,NaN,NaN
435.0,275.0,4.0,2.0,NaN,NaN
450.0,275.0,4.0,2.0,NaN,NaN
465.0,275.0,4.0,2.0,NaN,NaN
480.0,275.0,4.0,2.0,NaN,NaN
495.0,275.0,4.0,2.0,NaN,NaN
510.0,275.0,4.0,2.0,NaN,NaN
525.0,275.0,4.0,2.0,NaN,NaN
540.0,275.0,4.0,2.0,NaN,NaN
555.0,275.0,4.0,2.0,NaN,NaN
570.0,275.0,4.0,2.0,NaN,NaN
585.0,275.0,4.0,2.0,NaN,NaN
600.0,275.0,4.0,2.0,NaN,NaN
615.0,275.0,4.0,2.0,NaN,NaN
630.0,275.0,4.0,2.0,NaN,NaN
645.0,275.0,4.0,2.0,NaN,NaN
660.0,275.0,4.0,2.0,NaN,NaN
675.0,275.0,4.0,2.0,NaN,NaN
690.0,275.0,4.0,2.0,NaN,NaN
705.0,275.0,4.0,2.0,NaN,NaN
15.0,278.0,4.0,2.0,NaN,NaN
30.0,278.0,4.0,2.0,NaN,NaN
45.0,278.0,4.0,2.0,NaN,NaN
60.0,278.0,4.0,2.0,NaN,NaN
75.0,278.0,4.0,2.0,NaN,NaN
90.0,278.0,4.0,2.0,NaN,NaN
105.0,278.0,4.0,2.0,NaN,NaN
120.0,278.0,4.0,2.0,NaN,NaN
135.0,278.0,4.0,2.0,NaN,NaN
150.0,278.0,4.0,2.0,NaN,NaN
165.0,278.0,4.0,2.0,NaN,NaN
180.0,278.0,4.0,2.0,NaN,NaN
195.0,278.0,4.0,2.0,NaN,NaN
210.0,278.0,4.0,2.0,NaN,NaN
225.0,278.0,4.0,2.0,NaN,NaN
240.0,278.0,4.0,2.0,NaN,NaN
255.0,278.0,4.0,2.0,NaN,NaN
270.0,278.0,4.0,2.0,NaN,NaN
285.0,278.0,4.0,2.0,NaN,NaN
300.0,278.0,4.0,2.0,NaN,NaN
315.0,278.0,4.0,2.0,NaN,NaN
330.0,278.0,4.0,2.0,NaN,NaN
345.0,278.0,4.0,2.0,NaN,NaN
360.0,278.0,4.0,2.0,NaN,NaN
375.0,278.0,4.0,2.0,NaN,NaN
390.0,278.0,4.0,2.0,NaN,NaN
405.0,278.0,4.0,2.0,NaN,NaN
420.0,278.0,4.0,2.0,NaN,NaN
435.0,278.0,4.0,2.0,NaN,NaN
450.0,278.0,4.0,2.0,NaN,NaN
465.0,278.0,4.0,2.0,NaN,NaN
480.0,278.0,4.0,2.0,NaN,NaN
495.0,278.0,4.0,2.0,NaN,NaN
510.0,278.0,4.0,2.0,NaN,NaN
525.0,278.0,4.0,2.0,NaN,NaN
540.0,278.0,4.0,2.0,NaN,NaN
555.0,278.0,4.0,2.0,NaN,NaN
570.0,278.0,4.0,2.0,NaN,NaN
585.0,278.0,4.0,2.0,NaN,NaN
600.0,278.0,4.0,2.0,NaN,NaN
615.0,278.0,4.0,2.0,NaN,NaN
630.0,278.0,4.0,2.0,NaN,NaN
645.0,278.0,4.0,2.0,NaN,NaN
660.0,278.0,4.0,2.0,NaN,NaN
675.0,278.0,4.0,2.0,NaN,NaN
690.0,278.0,4.0,2.0,NaN,NaN
705.0,278.0,4.0,2.0,NaN,NaN
15.0,269.0,4.0,2.0,NaN,NaN
30.0,269.0,4.0,2.0,NaN,NaN
45.0,269.0,4.0,2.0,504.0,0.12
60.0,269.0,4.0,2.0,600.0,0.31
75.0,269.0,4.0,2.0,711.0,0.93
90.0,269.0,4.0,2.0,729.0,1.1
105.0,269.0,4.0,2.0,984.0,9.84
120.0,269.0,4.0,2.0,984.0,9.84
135.0,269.0,4.0,2.0,984.0,9.84
150.0,269.0,4.0,2.0,984.0,9.84
165.0,269.0,4.0,2.0,984.0,9.84
180.0,269.0,4.0,2.0,984.0,9.84
195.0,269.0,4.0,2.0,984.0,9.84
210.0,269.0,4.0,2.0,984.0,9.84
225.0,269.0,4.0,2.0,984.0,9.84
240.0,269.0,4.0,2.0,984.0,9.84
255.0,269.0,4.0,2.0,984.0,9.84
270.0,269.0,4.0,2.0,984.0,9.84
285.0,269.0,4.0,2.0,984.0,9.84
300.0,269.0,4.0,2.0,984.0,9.84
315.0,269.0,4.0,2.0,984.0,9.84
330.0,269.0,4.0,2.0,984.0,9.84
345.0,269.0,4.0,2.0,984.0,9.84
360.0,269.0,4.0,2.0,984.0,9.84
375.0,269.0,4.0,2.0,984.0,9.84
390.0,269.0,4.0,2.0,984.0,9.84
405.0,269.0,4.0,2.0,984.0,9.84
420.0,269.0,4.0,2.0,984.0,9.84
435.0,269.0,4.0,2.0,984.0,9.84
450.0,269.0,4.0,2.0,984.0,9.84
465.0,269.0,4.0,2.0,984.0,9.84
480.0,269.0,4.0,2.0,984.0,9.84
495.0,269.0,4.0,2.0,984.0,9.84
510.0,269.0,4.0,2.0,984.0,9.84
525.0,269.0,4.0,2.0,984.0,9.84
540.0,269.0,4.0,2.0,984.0,9.84
555.0,269.0,4.0,2.0,984.0,9.84
570.0,269.0,4.0,2.0,984.0,9.84
585.0,269.0,4.0,2.0,984.0,9.84
600.0,269.0,4.0,2.0,984.0,9.84
615.0,269.0,4.0,2.0,984.0,9.84
630.0,269.0,4.0,2.0,984.0,9.84
645.0,269.0,4.0,2.0,984.0,9.84
660.0,269.0,4.0,2.0,984.0,9.84
675.0,269.0,4.0,2.0,984.0,9.84
690.0,269.0,4.0,2.0,984.0,9.84
705.0,269.0,4.0,2.0,984.0,9.84
15.0,268.0,4.0,2.0,216.0,0.01
30.0,268.0,4.0,2.0,318.0,0.02
45.0,268.0,4.0,2.0,564.0,0.22
60.0,268.0,4.0,2.0,750.0,1.35
75.0,268.0,4.0,2.0,750.0,1.35
90.0,268.0,4.0,2.0,819.0,2.57
105.0,268.0,4.0,2.0,984.0,9.84
120.0,268.0,4.0,2.0,984.0,9.84
135.0,268.0,4.0,2.0,984.0,9.84
150.0,268.0,4.0,2.0,984.0,9.84
165.0,268.0,4.0,2.0,984.0,9.84
180.0,268.0,4.0,2.0,984.0,9.84
195.0,268.0,4.0,2.0,984.0,9.84
210.0,268.0,4.0,2.0,984.0,9.84
225.0,268.0,4.0,2.0,984.0,9.84
240.0,268.0,4.0,2.0,984.0,9.84
255.0,268.0,4.0,2.0,984.0,9.84
270.0,268.0,4.0,2.0,984.0,9.84
285.0,268.0,4.0,2.0,984.0,9.84
300.0,268.0,4.0,2.0,984.0,9.84
315.0,268.0,4.0,2.0,984.0,9.84
330.0,268.0,4.0,2.0,984.0,9.84
345.0,268.0,4.0,2.0,984.0,9.84
360.0,268.0,4.0,2.0,984.0,9.84
375.0,268.0,4.0,2.0,984.0,9.84
390.0,268.0,4.0,2.0,984.0,9.84
405.0,268.0,4.0,2.0,984.0,9.84
420.0,268.0,4.0,2.0,984.0,9.84
435.0,268.0,4.0,2.0,984.0,9.84
450.0,268.0,4.0,2.0,984.0,9.84
465.0,268.0,4.0,2.0,984.0,9.84
480.0,268.0,4.0,2.0,984.0,9.84
495.0,268.0,4.0,2.0,984.0,9.84
510.0,268.0,4.0,2.0,984.0,9.84
525.0,268.0,4.0,2.0,984.0,9.84
540.0,268.0,4.0,2.0,984.0,9.84
555.0,268.0,4.0,2.0,984.0,9.84
570.0,268.0,4.0,2.0,984.0,9.84
585.0,268.0,4.0,2.0,984.0,9.84
600.0,268.0,4.0,2.0,984.0,9.84
615.0,268.0,4.0,2.0,984.0,9.84
630.0,268.0,4.0,2.0,984.0,9.84
645.0,268.0,4.0,2.0,984.0,9.84
660.0,268.0,4.0,2.0,984.0,9.84
675.0,268.0,4.0,2.0,984.0,9.84
690.0,268.0,4.0,2.0,984.0,9.84
705.0,268.0,4.0,2.0,984.0,9.84
15.0,259.0,4.0,5.0,747.0,1.31
30.0,259.0,4.0,5.0,984.0,9.84
45.0,259.0,4.0,5.0,984.0,9.84
60.0,259.0,4.0,5.0,984.0,9.84
75.0,259.0,4.0,5.0,984.0,9.84
90.0,259.0,4.0,5.0,984.0,9.84
105.0,259.0,4.0,5.0,984.0,9.84
120.0,259.0,4.0,5.0,984.0,9.84
135.0,259.0,4.0,5.0,984.0,9.84
150.0,259.0,4.0,5.0,984.0,9.84
165.0,259.0,4.0,5.0,984.0,9.84
180.0,259.0,4.0,5.0,984.0,9.84
195.0,259.0,4.0,5.0,984.0,9.84
210.0,259.0,4.0,5.0,984.0,9.84
225.0,259.0,4.0,5.0,984.0,9.84
240.0,259.0,4.0,5.0,984.0,9.84
255.0,259.0,4.0,5.0,984.0,9.84
270.0,259.0,4.0,5.0,984.0,9.84
285.0,259.0,4.0,5.0,984.0,9.84
300.0,259.0,4.0,5.0,984.0,9.84
315.0,259.0,4.0,5.0,984.0,9.84
330.0,259.0,4.0,5.0,984.0,9.84
345.0,259.0,4.0,5.0,984.0,9.84
360.0,259.0,4.0,5.0,984.0,9.84
375.0,259.0,4.0,5.0,984.0,9.84
390.0,259.0,4.0,5.0,984.0,9.84
405.0,259.0,4.0,5.0,984.0,9.84
420.0,259.0,4.0,5.0,984.0,9.84
435.0,259.0,4.0,5.0,984.0,9.84
450.0,259.0,4.0,5.0,984.0,9.84
465.0,259.0,4.0,5.0,984.0,9.84
480.0,259.0,4.0,5.0,984.0,9.84
495.0,259.0,4.0,5.0,984.0,9.84
510.0,259.0,4.0,5.0,984.0,9.84
525.0,259.0,4.0,5.0,984.0,9.84
540.0,259.0,4.0,5.0,984.0,9.84
555.0,259.0,4.0,5.0,984.0,9.84
570.0,259.0,4.0,5.0,984.0,9.84
585.0,259.0,4.0,5.0,984.0,9.84
600.0,259.0,4.0,5.0,984.0,9.84
615.0,259.0,4.0,5.0,984.0,9.84
630.0,259.0,4.0,5.0,984.0,9.84
645.0,259.0,4.0,5.0,984.0,9.84
660.0,259.0,4.0,5.0,984.0,9.84
675.0,259.0,4.0,5.0,984.0,9.84
690.0,259.0,4.0,5.0,984.0,9.84
705.0,259.0,4.0,5.0,984.0,9.84
15.0,271.0,4.0,5.0,216.0,0.01
30.0,271.0,4.0,5.0,984.0,9.84
45.0,271.0,4.0,5.0,984.0,9.84
60.0,271.0,4.0,5.0,984.0,9.84
75.0,271.0,4.0,5.0,984.0,9.84
90.0,271.0,4.0,5.0,984.0,9.84
105.0,271.0,4.0,5.0,984.0,9.84
120.0,271.0,4.0,5.0,984.0,9.84
135.0,271.0,4.0,5.0,984.0,9.84
150.0,271.0,4.0,5.0,984.0,9.84
165.0,271.0,4.0,5.0,984.0,9.84
180.0,271.0,4.0,5.0,984.0,9.84
195.0,271.0,4.0,5.0,984.0,9.84
210.0,271.0,4.0,5.0,984.0,9.84
225.0,271.0,4.0,5.0,984.0,9.84
240.0,271.0,4.0,5.0,984.0,9.84
255.0,271.0,4.0,5.0,984.0,9.84
270.0,271.0,4.0,5.0,984.0,9.84
285.0,271.0,4.0,5.0,984.0,9.84
300.0,271.0,4.0,5.0,984.0,9.84
315.0,271.0,4.0,5.0,984.0,9.84
330.0,271.0,4.0,5.0,984.0,9.84
345.0,271.0,4.0,5.0,984.0,9.84
360.0,271.0,4.0,5.0,984.0,9.84
375.0,271.0,4.0,5.0,984.0,9.84
390.0,271.0,4.0,5.0,984.0,9.84
405.0,271.0,4.0,5.0,984.0,9.84
420.0,271.0,4.0,5.0,984.0,9.84
435.0,271.0,4.0,5.0,984.0,9.84
450.0,271.0,4.0,5.0,984.0,9.84
465.0,271.0,4.0,5.0,984.0,9.84
480.0,271.0,4.0,5.0,984.0,9.84
495.0,271.0,4.0,5.0,984.0,9.84
510.0,271.0,4.0,5.0,984.0,9.84
525.0,271.0,4.0,5.0,984.0,9.84
540.0,271.0,4.0,5.0,984.0,9.84
555.0,271.0,4.0,5.0,984.0,9.84
570.0,271.0,4.0,5.0,984.0,9.84
585.0,271.0,4.0,5.0,984.0,9.84
600.0,271.0,4.0,5.0,984.0,9.84
615.0,271.0,4.0,5.0,984.0,9.84
630.0,271.0,4.0,5.0,984.0,9.84
645.0,271.0,4.0,5.0,984.0,9.84
660.0,271.0,4.0,5.0,984.0,9.84
675.0,271.0,4.0,5.0,984.0,9.84
690.0,271.0,4.0,5.0,984.0,9.84
705.0,271.0,4.0,5.0,984.0,9.84
15.0,265.0,4.0,5.0,NaN,NaN
30.0,265.0,4.0,5.0,NaN,NaN
45.0,265.0,4.0,5.0,NaN,NaN
60.0,265.0,4.0,5.0,NaN,NaN
75.0,265.0,4.0,5.0,NaN,NaN
90.0,265.0,4.0,5.0,NaN,NaN
105.0,265.0,4.0,5.0,NaN,NaN
120.0,265.0,4.0,5.0,NaN,NaN
135.0,265.0,4.0,5.0,NaN,NaN
150.0,265.0,4.0,5.0,NaN,NaN
165.0,265.0,4.0,5.0,NaN,NaN
180.0,265.0,4.0,5.0,NaN,NaN
195.0,265.0,4.0,5.0,NaN,NaN
210.0,265.0,4.0,5.0,NaN,NaN
225.0,265.0,4.0,5.0,NaN,NaN
240.0,265.0,4.0,5.0,NaN,NaN
255.0,265.0,4.0,5.0,NaN,NaN
270.0,265.0,4.0,5.0,NaN,NaN
285.0,265.0,4.0,5.0,NaN,NaN
300.0,265.0,4.0,5.0,NaN,NaN
315.0,265.0,4.0,5.0,NaN,NaN
330.0,265.0,4.0,5.0,NaN,NaN
345.0,265.0,4.0,5.0,NaN,NaN
360.0,265.0,4.0,5.0,NaN,NaN
375.0,265.0,4.0,5.0,NaN,NaN
390.0,265.0,4.0,5.0,NaN,NaN
405.0,265.0,4.0,5.0,NaN,NaN
420.0,265.0,4.0,5.0,NaN,NaN
435.0,265.0,4.0,5.0,NaN,NaN
450.0,265.0,4.0,5.0,NaN,NaN
465.0,265.0,4.0,5.0,NaN,NaN
480.0,265.0,4.0,5.0,NaN,NaN
495.0,265.0,4.0,5.0,NaN,NaN
510.0,265.0,4.0,5.0,NaN,NaN
525.0,265.0,4.0,5.0,NaN,NaN
540.0,265.0,4.0,5.0,NaN,NaN
555.0,265.0,4.0,5.0,NaN,NaN
570.0,265.0,4.0,5.0,NaN,NaN
585.0,265.0,4.0,5.0,NaN,NaN
600.0,265.0,4.0,5.0,NaN,NaN
615.0,265.0,4.0,5.0,NaN,NaN
630.0,265.0,4.0,5.0,NaN,NaN
645.0,265.0,4.0,5.0,NaN,NaN
660.0,265.0,4.0,5.0,NaN,NaN
675.0,265.0,4.0,5.0,NaN,NaN
690.0,265.0,4.0,5.0,NaN,NaN
705.0,265.0,4.0,5.0,NaN,NaN
15.0,264.0,4.0,5.0,NaN,NaN
30.0,264.0,4.0,5.0,NaN,NaN
45.0,264.0,4.0,5.0,NaN,NaN
60.0,264.0,4.0,5.0,NaN,NaN
75.0,264.0,4.0,5.0,NaN,NaN
90.0,264.0,4.0,5.0,NaN,NaN
105.0,264.0,4.0,5.0,NaN,NaN
120.0,264.0,4.0,5.0,NaN,NaN
135.0,264.0,4.0,5.0,NaN,NaN
150.0,264.0,4.0,5.0,NaN,NaN
165.0,264.0,4.0,5.0,NaN,NaN
180.0,264.0,4.0,5.0,NaN,NaN
195.0,264.0,4.0,5.0,NaN,NaN
210.0,264.0,4.0,5.0,NaN,NaN
225.0,264.0,4.0,5.0,NaN,NaN
240.0,264.0,4.0,5.0,NaN,NaN
255.0,264.0,4.0,5.0,NaN,NaN
270.0,264.0,4.0,5.0,NaN,NaN
285.0,264.0,4.0,5.0,NaN,NaN
300.0,264.0,4.0,5.0,NaN,NaN
315.0,264.0,4.0,5.0,NaN,NaN
330.0,264.0,4.0,5.0,NaN,NaN
345.0,264.0,4.0,5.0,NaN,NaN
360.0,264.0,4.0,5.0,NaN,NaN
375.0,264.0,4.0,5.0,NaN,NaN
390.0,264.0,4.0,5.0,NaN,NaN
405.0,264.0,4.0,5.0,NaN,NaN
