traderId,userName,firstName,lastName,initialCash,finalCash,803_640_initial,803_640_final,803_640_bought,803_640_sold,750_500_initial,750_500_final,750_500_bought,750_500_sold,641_465_initial,641_465_final,641_465_bought,641_465_sold,595_505_initial,595_505_final,595_505_bought,595_505_sold,564_505_initial,564_505_final,564_505_bought,564_505_sold,489_435_initial,489_435_final,489_435_bought,489_435_sold,406_350_initial,406_350_final,406_350_bought,406_350_sold,330_220_initial,330_220_final,330_220_bought,330_220_sold,252_170_initial,252_170_final,252_170_bought,252_170_sold,177_50_initial,177_50_final,177_50_bought,177_50_sold
508,Surfer21,,,25.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
509,Surfer22,,,25.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
510,Surfer2,,,25.0,21.75,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,6,6,0,0,0,0,0,4,0,0,4,4,4,0,0,0,2,2,0,0,0,0,0
511,Surfer10,,,25.0,30.4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,8,2,0,6,4,0,0,4,0,0,0,0
512,Surfer1,,,25.0,25.1,0,0,0,0,4,4,0,0,0,0,0,0,0,1,3,2,4,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,2,0,2
513,Surfer20,,,25.0,24.6,0,0,0,0,0,0,0,0,0,1,5,4,8,7,0,1,0,0,0,0,0,0,0,0,0,2,2,0,4,2,0,2,0,0,0,0,0,0,0,0
514,Surfer11,,,25.0,26.6,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3
515,Surfer12,,,25.0,24.1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,7,3,0,4,4,0,0,0,0,0,0,0,0,0,0
516,Surfer13,,,25.0,24.95,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
517,Surfer14,,,25.0,19.8,0,0,0,0,0,0,0,0,4,1,0,3,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,4,0,0,1,1,0
518,Surfer15,,,25.0,25.0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,Surfer16,,,25.0,24.5,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,1,0,2,2,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
520,Surfer17,,,25.0,30.55,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
521,Surfer18,,,25.0,25.4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,0,4,0,0,4,0,0,0,0
522,Surfer19,,,25.0,30.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1
523,Surfer7,,,25.0,22.6,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
524,Surfer8,,,25.0,28.25,0,0,0,0,0,3,3,0,8,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,4,0,0,0,0
525,Surfer9,,,25.0,23.3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,8,4,0,4
526,Surfer3,,,25.0,29.0,4,4,0,0,0,0,0,0,0,6,6,0,4,0,0,4,2,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,4
527,Surfer4,,,25.0,26.9,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,6,2,0,4,0,0,4,0,8,8,0
528,Surfer5,,,25.0,13.75,0,0,0,0,8,3,0,5,0,0,0,0,0,1,1,0,4,6,6,4,0,4,4,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0
529,Surfer6,,,25.0,22.65,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,8,10,2,0,0,2,2,0,0,0,0,0,0,0,0,0

Market [803_640] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
523,,,buy,4351,520,,,sell,4343,2016-09-15 02:22:19.0,0.7,5
523,,,buy,4394,520,,,sell,4375,2016-09-15 02:24:08.0,0.65,3

Market [750_500] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
528,,,sell,4307,524,,,buy,4280,2016-09-15 02:20:32.0,0.15,3
511,,,buy,4451,528,,,sell,4389,2016-09-15 02:26:32.0,0.05,1
525,,,buy,4472,528,,,sell,4389,2016-09-15 02:27:26.0,0.05,1

Market [641_465] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
513,,,buy,4393,527,,,sell,4350,2016-09-15 02:24:05.0,0.35,2
517,,,sell,4423,513,,,buy,4304,2016-09-15 02:25:21.0,0.25,3
513,,,sell,4470,526,,,buy,4271,2016-09-15 02:27:22.0,0.05,4
524,,,sell,4492,526,,,buy,4271,2016-09-15 02:28:44.0,0.05,2

Market [595_505] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
526,,,sell,4267,519,,,buy,4264,2016-09-15 02:18:31.0,0.75,3
513,,,sell,4314,528,,,buy,4298,2016-09-15 02:20:58.0,0.85,1
512,,,buy,4418,519,,,sell,4403,2016-09-15 02:25:16.0,1.0,1
526,,,sell,4464,512,,,buy,4390,2016-09-15 02:27:04.0,0.95,1
512,,,sell,4469,511,,,buy,4391,2016-09-15 02:27:14.0,0.95,1
511,,,sell,4484,512,,,buy,4349,2016-09-15 02:28:15.0,0.9,1
512,,,sell,4498,517,,,buy,4376,2016-09-15 02:28:59.0,0.9,1

Market [564_505] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
522,,,sell,4287,510,,,buy,4277,2016-09-15 02:19:21.0,0.55,3
528,,,sell,4289,510,,,buy,4277,2016-09-15 02:19:25.0,0.55,3
511,,,buy,4291,528,,,sell,4289,2016-09-15 02:19:37.0,0.55,1
522,,,sell,4310,528,,,buy,4299,2016-09-15 02:20:42.0,0.55,2
522,,,sell,4348,528,,,buy,4337,2016-09-15 02:22:17.0,0.7,1
527,,,sell,4368,519,,,buy,4362,2016-09-15 02:22:57.0,0.75,2
522,,,sell,4377,528,,,buy,4371,2016-09-15 02:23:20.0,0.8,1
512,,,sell,4407,528,,,buy,4402,2016-09-15 02:24:45.0,0.9,1
512,,,sell,4412,528,,,buy,4402,2016-09-15 02:24:55.0,0.9,1
514,,,sell,4425,529,,,buy,4396,2016-09-15 02:25:29.0,0.85,1
512,,,sell,4426,525,,,buy,4422,2016-09-15 02:25:35.0,0.85,1
522,,,sell,4487,517,,,buy,4480,2016-09-15 02:28:22.0,0.9,1

Market [489_435] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
523,,,sell,4302,528,,,buy,4293,2016-09-15 02:20:17.0,0.75,4
512,,,buy,4379,520,,,sell,4361,2016-09-15 02:23:21.0,1.0,1
525,,,buy,4507,520,,,sell,4361,2016-09-15 02:29:42.0,1.0,1

Market [406_350] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
519,,,sell,4296,524,,,buy,4263,2016-09-15 02:19:49.0,0.15,3
529,,,buy,4317,519,,,sell,4308,2016-09-15 02:21:07.0,0.4,2
513,,,buy,4373,519,,,sell,4308,2016-09-15 02:23:08.0,0.4,2
515,,,buy,4419,524,,,sell,4300,2016-09-15 02:25:16.0,0.45,1
511,,,buy,4435,519,,,sell,4431,2016-09-15 02:25:55.0,0.2,1
524,,,sell,4440,515,,,buy,4428,2016-09-15 02:26:04.0,0.05,1
524,,,sell,4440,516,,,buy,4439,2016-09-15 02:26:04.0,0.05,1
510,,,sell,4463,515,,,buy,4459,2016-09-15 02:27:02.0,0.4,1
510,,,sell,4463,521,,,buy,4448,2016-09-15 02:27:02.0,0.35,1
510,,,sell,4501,521,,,buy,4448,2016-09-15 02:29:05.0,0.35,2
