"submitted_item_move_id","submitted_item_id","move_type","in_knapsack","pos_x","pos_y","time_into_problem"
"277980","66271","3","0","618.068","253.891","12.0131"
"277989","66271","1","0","618.068","253.891","17.9096"
"277990","66271","3","1","203.068","323.891","18.5435"
"277969","66272","1","0","660.053","317.112","2.94928"
"277970","66272","3","0","605.053","62.1116","3.73309"
"277991","66272","1","0","605.053","62.1116","22.9924"
"277992","66272","3","1","93.0529","233.112","24.408"
"277967","66273","1","0","642.463","404.145","1.83356"
"277968","66273","3","0","537.463","399.145","2.29944"
"278002","66274","1","0","613.61","187.76","40.752"
"278003","66274","3","0","693.61","150.76","41.5678"
"277977","66276","1","0","760.43","325.478","9.3797"
"277978","66276","3","1","119.43","369.478","9.94757"
"277998","66276","1","1","119.43","369.478","34.5215"
"277999","66276","3","0","662.43","324.478","35.0534"
"278004","66276","1","0","662.43","324.478","42.0017"
"278005","66276","3","0","615.43","255.478","42.7675"
"278008","66277","1","0","303.431","182.152","2.56537"
"278009","66277","3","1","530.431","312.152","2.89929"
"278012","66280","1","0","220.889","85.6995","5.19873"
"278013","66280","3","0","108.889","152.699","6.31445"
"278010","66281","1","0","52.4225","248.928","3.44916"
"278011","66281","3","1","616.422","169.928","4.26495"
"278014","66283","1","0","286.903","26.8792","6.76434"
"278015","66283","3","0","270.903","29.8792","7.46417"
"278016","66285","1","0","261.548","197.659","7.93005"
"278017","66285","3","1","783.548","333.659","8.69586"
"278029","66287","1","0","555.112","336.128","5.99854"
"278030","66287","3","0","534.112","309.128","6.43042"
"278039","66287","1","0","534.112","309.128","25.9396"
"278040","66287","3","1","50.1124","189.128","26.4235"
"278041","66287","1","1","50.1124","189.128","27.1234"
"278042","66287","3","1","43.1124","161.128","27.6892"
"278050","66287","1","1","43.1124","161.128","38.6685"
"278051","66287","3","0","805.112","273.128","39.9682"
"278026","66288","1","0","528.202","379.247","5.14673"
"278027","66288","2","0","493.202","454.247","5.53064"
"278028","66288","3","0","503.011","442.153","5.54865"
"278068","66288","1","0","503.011","442.153","55.5624"
"278069","66288","3","1","300.011","399.153","58.1278"
"278022","66289","1","0","783.296","141.967","3.56512"
"278023","66289","3","0","782.296","136.967","3.74908"
"278052","66289","1","0","782.296","136.967","40.668"
"278053","66289","3","1","213.296","229.967","41.2679"
"278018","66290","1","0","555.438","394.889","1.58362"
"278019","66290","3","0","495.438","65.8892","2.0495"
"278054","66290","1","0","495.438","65.8892","45.1989"
"278055","66290","3","0","508.438","36.8892","47.9482"
"278056","66290","1","0","508.438","36.8892","47.9642"
"278057","66290","1","0","508.438","36.8892","47.9822"
"278058","66290","3","0","508.438","36.8892","47.9822"
"278059","66290","1","0","508.438","36.8892","48.766"
"278060","66290","3","0","514.438","79.8892","49.8798"
"278035","66291","1","0","674.058","257.619","14.9443"
"278036","66291","3","1","42.0577","313.619","16.378"
"278024","66292","1","0","587.867","296.799","4.31494"
"278025","66292","3","0","509.867","219.799","4.73083"
"278033","66294","1","0","764.481","351.299","7.89606"
"278034","66294","3","0","813.481","329.299","8.52991"
"278037","66294","1","0","813.481","329.299","20.9589"
"278038","66294","3","1","257.481","367.299","21.9246"
"278063","66294","1","1","257.481","367.299","51.5474"
"278064","66294","2","0","744.481","-1.70059","52.0792"
"278065","66294","3","0","741.824","10.1201","52.0952"
"278066","66294","1","0","741.824","10.1201","52.995"
"278067","66294","3","0","759.824","121.12","53.6288"
"278075","66294","1","0","759.824","121.12","63.0425"
"278076","66294","3","0","543.824","337.12","66.8916"
"278020","66295","1","0","703.01","102.664","2.73132"
"278021","66295","3","0","618.01","115.664","3.03125"
"278061","66295","1","0","618.01","115.664","50.3816"
"278062","66295","3","0","670.01","145.664","50.7635"
"278031","66296","1","0","799.076","326.196","7.11426"
"278032","66296","3","0","846.076","407.196","7.53015"
"278043","66296","1","0","846.076","407.196","32.0721"
"278044","66296","2","1","217.076","231.196","34.2876"
"278045","66296","3","0","498.817","236.436","34.5875"
"278046","66296","1","0","498.817","236.436","36.2191"
"278047","66296","3","0","573.817","244.436","36.553"
"278048","66296","1","0","573.817","244.436","37.6688"
"278049","66296","3","0","627.817","305.436","38.1186"
"278070","66296","1","0","627.817","305.436","59.7274"
"278071","66296","2","0","493.817","283.436","60.6771"
"278072","66296","3","0","502.967","281.345","60.6931"
"278073","66296","1","0","502.967","281.345","61.8108"
"278074","66296","3","0","622.967","332.345","62.1428"
"278081","66297","1","0","672.718","393.973","2.76532"
"278082","66297","3","1","188.718","301.973","3.14722"
"278089","66298","1","0","664.279","152.602","6.88031"
"278090","66298","3","1","83.2788","207.602","7.61212"
"278085","66299","1","0","802.529","177.115","4.61487"
"278086","66299","3","1","230.529","142.115","5.19672"
"278087","66300","1","0","597.044","213.415","6.23047"
"278088","66300","3","0","626.044","296.415","6.4964"
"278079","66301","1","0","617.537","289.144","1.63159"
"278080","66301","3","0","506.537","45.1438","2.26544"
"278077","66303","1","0","640.968","381.973","0.765808"
"278078","66303","3","0","810.968","347.973","1.1817"
"278091","66304","1","0","509.448","431.08","10.1615"
"278092","66304","3","0","641.448","416.08","13.1948"
"278095","66304","1","0","641.448","416.08","16.16"
"278096","66304","3","1","347.448","418.08","16.6099"
"278083","66305","1","0","778.956","180.776","3.81506"
"278084","66305","3","0","746.956","318.776","4.11499"
"278093","66306","1","0","528.65","299.68","13.6606"
"278094","66306","3","0","548.65","351.68","14.4264"
"278099","66307","1","0","217.736","127.008","1.8656"
"278100","66307","3","0","299.736","217.008","2.39746"
"278105","66307","1","0","299.736","217.008","8.28003"
"278106","66307","3","1","590.736","370.008","8.67993"
"278107","66310","1","0","202.546","252.484","9.34576"
"278108","66310","2","1","651.546","142.484","9.72968"
"278109","66310","3","0","355.545","191.14","10.0616"
"278097","66311","1","0","242.584","96.9013","1.09979"
"278098","66311","3","0","101.584","74.9013","1.41571"
"278101","66311","1","0","101.584","74.9013","5.76465"
"278102","66311","3","1","553.584","228.901","6.26251"
"278103","66315","1","0","389.487","145.937","7.19629"
"278104","66315","3","1","744.487","252.937","7.73016"
"278120","66327","1","0","91.3427","151.306","28.0712"
"278121","66327","3","1","639.343","141.306","29.1709"
"278110","66329","1","0","342.693","161.451","17.3778"
"278111","66329","3","0","337.693","320.451","18.1256"
"278116","66330","1","0","351.245","13.7934","25.6558"
"278117","66330","3","0","289.245","72.7934","26.0377"
"278118","66331","1","0","30.3055","189.835","26.7555"
"278119","66331","3","0","48.3055","40.8347","27.5053"
"278114","66332","1","0","124.817","134.98","24.49"
"278115","66332","3","0","249.818","181.98","25.0899"
"278112","66333","1","0","211.223","143.483","18.9094"
"278113","66333","3","1","561.223","334.483","21.4248"
"278124","66334","1","0","217.962","327.376","36.2512"
"278125","66334","3","1","821.963","225.376","37.1509"
"278126","66334","1","1","821.963","225.376","37.3509"
"278127","66334","3","1","821.963","225.376","38.4166"
"278128","66334","1","1","821.963","225.376","38.5006"
"278129","66334","3","1","809.963","223.376","38.9845"
"278122","66335","1","0","95.2299","366.764","33.7198"
"278123","66335","3","1","758.23","321.764","34.3516"
"278143","66339","1","0","305.092","368.558","43.2834"
"278144","66339","3","1","551.092","386.558","43.6993"
"278132","66340","1","0","305.133","410.797","34.8375"
"278133","66340","3","0","37.133","249.798","35.5033"
"278153","66340","1","0","37.133","249.798","62.6086"
"278154","66340","3","1","682.133","142.798","63.0266"
"278136","66341","1","0","307.609","264.305","37.5848"
"278137","66341","2","0","321.609","-6.69528","38.2346"
"278138","66341","3","0","307.145","14.4024","38.2686"
"278145","66341","1","0","307.145","14.4024","46.4326"
"278146","66341","3","1","597.144","154.402","46.8645"
"278151","66341","1","1","597.144","154.402","56.3782"
"278152","66341","3","0","328.145","179.402","57.3779"
"278139","66342","1","0","317.915","160.2","38.6345"
"278140","66342","3","0","287.915","220.2","38.8345"
"278147","66342","1","0","287.915","220.2","49.2319"
"278148","66342","3","0","302.915","189.2","49.5479"
"278149","66342","1","0","302.915","189.2","49.8978"
"278150","66342","3","1","691.916","307.2","50.4296"
"278130","66343","1","0","222.356","409.296","33.9397"
"278131","66343","3","0","72.3564","370.296","34.3696"
"278134","66344","1","0","361.076","294.255","36.2191"
"278135","66344","3","0","93.0758","100.255","37.0189"
"278141","66345","1","0","260.909","132.895","39.1844"
"278142","66345","3","0","223.909","98.8951","39.6023"
"278155","66345","1","0","223.909","98.8951","65.6739"
"278156","66345","3","0","290.909","64.8951","66.7416"
"278157","66346","1","0","151.615","186.527","67.3415"
"278158","66346","3","1","543.615","169.527","69.1071"
"278161","66357","1","0","535.665","143.513","43.8652"
"278162","66357","3","0","592.665","71.513","44.0992"
"278183","66357","1","0","592.665","71.513","56.978"
"278184","66357","3","0","674.665","63.513","57.178"
"278173","66358","1","0","525.826","286.01","48.4801"
"278174","66358","3","0","578.826","322.01","48.73"
"278177","66358","1","0","578.826","322.01","49.6958"
"278178","66358","3","1","163.826","264.01","50.0457"
"278171","66359","1","0","515.21","269.608","47.7983"
"278172","66359","3","0","507.21","179.608","48.1302"
"278175","66359","1","0","507.21","179.608","49.1139"
"278176","66359","3","0","498.21","223.608","49.3459"
"278179","66359","1","0","498.21","223.608","52.4631"
"278180","66359","3","0","557.21","255.608","52.7291"
"278181","66359","1","0","557.21","255.608","54.9285"
"278182","66359","3","1","296.21","279.608","55.4604"
"278163","66360","1","0","621.338","289.565","44.6151"
"278164","66360","3","0","706.338","187.564","45.1489"
"278185","66360","1","0","706.338","187.564","57.5439"
"278186","66360","3","1","255.338","89.5645","57.9938"
"278159","66362","1","0","507.51","123.094","43.2154"
"278160","66362","3","0","507.51","16.0944","43.5493"
"278187","66362","1","0","507.51","16.0944","59.0595"
"278188","66362","3","0","618.51","241.094","63.1085"
"278169","66363","1","0","556.08","295.081","46.9145"
"278170","66363","3","0","680.08","337.081","47.2304"
"278165","66364","1","0","725.24","303.905","45.6148"
"278166","66364","3","0","839.24","352.905","45.8307"
"278191","66364","1","0","839.24","352.905","67.8553"
"278192","66364","3","0","599.24","386.905","69.105"
"278189","66365","1","0","509.515","379.332","65.308"
"278190","66365","3","1","105.515","121.332","66.1398"
"278167","66366","1","0","713.287","365.747","46.2986"
"278168","66366","3","0","784.287","433.747","46.5146"
"278211","66367","1","0","616.226","151.628","21.2428"
"278212","66367","3","1","181.226","310.628","22.2585"
"278236","66367","1","1","181.226","310.628","56.8601"
"278237","66367","3","0","711.226","377.628","57.5099"
"278215","66368","1","0","547.074","446.615","28.455"
"278216","66368","3","0","533.074","413.615","30.7205"
"278217","66368","1","0","533.074","413.615","31.5702"
"278218","66368","3","1","362.074","361.615","33.8877"
"278221","66368","1","1","362.074","361.615","38.0187"
"278222","66368","3","0","574.074","373.615","38.4346"
"278242","66368","1","0","574.074","373.615","61.325"
"278243","66368","3","0","618.074","367.615","61.7248"
"278229","66369","1","0","743.915","240.143","43.3834"
"278230","66369","3","0","799.915","227.143","45.1309"
"278205","66370","1","0","700.228","131.472","14.2765"
"278206","66370","3","0","734.228","119.472","14.5944"
"278209","66370","1","0","734.228","119.472","19.5092"
"278210","66370","3","1","196.228","187.472","20.475"
"278240","66370","1","1","196.228","187.472","59.6434"
"278241","66370","3","1","242.228","338.472","60.1432"
"278195","66371","1","0","571.695","364.049","9.97955"
"278196","66371","3","0","637.695","380.049","10.5294"
"278213","66371","1","0","637.695","380.049","26.2556"
"278214","66371","3","0","657.695","347.049","27.8552"
"278233","66371","1","0","657.695","347.049","55.5464"
"278234","66371","2","1","295.695","311.049","56.3442"
"278235","66371","3","0","502.239","249.558","56.6281"
"278238","66371","1","0","502.239","249.558","58.0597"
"278239","66371","3","1","78.2392","316.558","59.1095"
"278197","66372","1","0","760.268","250.982","11.0453"
"278198","66372","3","0","760.268","250.982","11.1613"
"278199","66372","1","0","760.268","250.982","11.2272"
"278200","66372","3","0","806.268","405.982","11.9291"
"278231","66372","1","0","806.268","405.982","45.6648"
"278232","66372","3","0","504.268","429.982","54.9785"
"278271","66372","1","0","504.268","429.982","88.7142"
"278272","66372","2","1","357.268","284.982","89.0641"
"278273","66372","3","0","501.935","257.258","89.2661"
"278276","66372","1","0","501.935","257.258","90.8657"
"278277","66372","3","1","300.935","205.258","91.1976"
"278193","66373","1","0","523.06","165.738","7.96405"
"278194","66373","3","0","501.06","245.738","9.56165"
"278223","66373","1","0","501.06","245.738","38.7685"
"278224","66373","3","0","593.06","270.738","39.6343"
"278225","66373","1","0","593.06","270.738","40.0502"
"278226","66373","3","0","515.06","248.738","40.4001"
"278268","66373","1","0","515.06","248.738","87.4825"
"278269","66373","2","1","312.06","242.738","87.9484"
"278270","66373","3","0","498.92","228.192","88.1984"
"278203","66374","1","0","694.405","173.705","13.3447"
"278204","66374","3","0","635.405","290.705","13.8106"
"278219","66374","1","0","635.405","290.705","34.4695"
"278220","66374","3","0","699.405","202.705","37.2349"
"278244","66374","1","0","699.405","202.705","63.0585"
"278245","66374","3","0","729.405","192.705","65.124"
"278246","66374","1","0","729.405","192.705","65.5399"
"278247","66374","3","1","224.405","203.705","69.5229"
"278252","66374","1","1","224.405","203.705","75.0376"
"278253","66374","3","0","530.405","184.705","75.4875"
"278263","66374","1","0","530.405","184.705","84.5493"
"278264","66374","2","1","380.405","187.705","84.9672"
"278265","66374","3","0","494.562","208.73","85.1171"
"278266","66374","1","0","494.562","208.73","86.4648"
"278267","66374","3","0","554.562","154.73","86.8147"
"278207","66375","1","0","623.919","11.3614","15.3762"
"278208","66375","3","0","524.919","102.361","16.126"
"278227","66375","1","0","524.919","102.361","40.85"
"278228","66375","3","0","578.919","152.361","42.9335"
"278250","66375","1","0","578.919","152.361","73.254"
"278251","66375","3","0","602.919","117.361","74.3878"
"278254","66375","1","0","602.919","117.361","76.0034"
"278255","66375","2","1","133.919","191.361","76.4852"
"278256","66375","3","0","503.805","220.959","76.8531"
"278259","66375","1","0","503.805","220.959","78.3028"
"278260","66375","3","1","170.805","231.959","78.8187"
"278274","66375","1","1","170.805","231.959","89.664"
"278275","66375","3","0","658.805","159.959","89.9479"
"278201","66376","1","0","793.405","232.463","12.4609"
"278202","66376","3","0","840.405","153.463","12.8788"
"278248","66376","1","0","840.405","153.463","70.3887"
"278249","66376","3","1","303.405","196.463","72.0723"
"278257","66376","1","1","303.405","196.463","77.353"
"278258","66376","3","0","584.405","161.463","77.8189"
"278261","66376","1","0","584.405","161.463","83.5835"
"278262","66376","3","0","629.405","168.463","83.9334"
"278280","66387","1","0","127.901","96.7311","4.13104"
"278281","66387","3","0","24.9015","208.731","4.64691"
"278303","66387","1","0","24.9015","208.731","19.2413"
"278304","66387","3","0","81.9015","173.731","20.1751"
"278305","66387","1","0","81.9015","173.731","20.709"
"278306","66387","3","0","72.9015","190.731","24.0742"
"278313","66388","1","0","342","150.402","39.4184"
"278314","66388","3","1","566","158.402","40.0002"
"278318","66388","1","1","566","158.402","46.6986"
"278319","66388","3","0","305","147.402","47.1485"
"278307","66389","1","0","198.311","257.412","25.6398"
"278308","66389","3","1","546.311","252.412","28.6231"
"278326","66390","1","0","112.687","312.901","58.5437"
"278327","66390","3","0","112.687","313.901","59.6274"
"278328","66390","1","0","112.687","313.901","59.9934"
"278329","66390","2","1","576.687","329.901","63.6245"
"278330","66390","3","0","350.785","264.98","63.9084"
"278286","66391","1","0","316.541","284.459","7.11231"
"278287","66391","3","1","682.541","161.459","7.56421"
"278278","66392","1","0","124.389","87.7154","2.43146"
"278279","66392","3","1","544.389","330.715","3.34723"
"278288","66392","1","1","544.389","330.715","8.42999"
"278289","66392","3","1","564.389","292.715","9.57971"
"278295","66392","1","1","564.389","292.715","13.9606"
"278296","66392","3","0","331.389","290.715","14.2786"
"278322","66392","1","0","331.389","290.715","48.4802"
"278323","66392","3","1","720.389","355.715","49.046"
"278324","66392","1","1","720.389","355.715","55.3945"
"278325","66392","3","0","232.389","315.715","56.8121"
"278331","66392","1","0","232.389","315.715","90.9977"
"278332","66392","3","0","342.389","368.715","91.3137"
"278333","66392","1","0","342.389","368.715","92.5633"
"278334","66392","3","1","631.389","375.715","92.9313"
"278292","66393","1","0","80.8881","38.2012","11.5452"
"278293","66393","2","1","537.888","142.201","13.0449"
"278294","66393","3","0","349.116","181.619","13.2948"
"278297","66393","1","0","349.116","181.619","14.8444"
"278298","66393","3","1","508.116","190.619","15.9601"
"278299","66393","1","1","508.116","190.619","16.1441"
"278300","66393","3","1","508.116","190.619","17.3118"
"278301","66393","1","1","508.116","190.619","17.5597"
"278302","66393","3","0","209.116","104.619","18.2936"
"278309","66393","1","0","209.116","104.619","29.5388"
"278310","66393","3","0","133.116","84.6186","31.8202"
"278284","66394","1","0","163.132","383.236","5.98059"
"278285","66394","3","0","165.132","438.236","6.28052"
"278282","66395","1","0","263.779","350.317","5.24677"
"278283","66395","3","0","260.779","427.317","5.58069"
"278290","66396","1","0","103.127","73.2629","10.3295"
"278291","66396","3","0","237.127","167.263","10.9614"
"278311","66396","1","0","237.127","167.263","32.3881"
"278312","66396","3","0","256.127","211.263","33.1859"
"278315","66396","1","0","256.127","211.263","43.2994"
"278316","66396","2","1","749.127","341.263","43.9493"
"278317","66396","3","0","393.885","274.409","44.2992"
"278320","66396","1","0","393.885","274.409","47.7144"
"278321","66396","3","0","376.885","219.409","48.1143"
"278337","66397","1","0","338.462","244.64","32.804"
"278338","66397","2","0","359.462","383.64","33.0879"
"278339","66397","3","0","334.759","359.658","33.1359"
"278348","66397","1","0","334.759","359.658","37.9187"
"278349","66397","3","0","312.759","282.658","38.3006"
"278360","66397","1","0","312.759","282.658","52.913"
"278361","66397","3","1","567.759","308.658","53.145"
"278369","66397","1","1","567.759","308.658","60.3432"
"278370","66397","3","0","147.759","48.6582","60.8251"
"278373","66397","1","0","147.759","48.6582","62.7586"
"278374","66397","3","0","254.759","16.6582","63.0245"
"278377","66398","1","0","35.3135","444.711","66.7576"
"278378","66398","3","1","561.313","308.711","68.9071"
"278354","66399","1","0","306.411","51.233","45.9487"
"278355","66399","2","1","523.411","216.233","50.6956"
"278356","66399","3","0","360.913","218.288","50.9135"
"278362","66399","1","0","360.913","218.288","53.5289"
"278363","66399","2","1","573.913","187.288","53.8288"
"278364","66399","3","0","359.873","205.818","54.0947"
"278365","66399","1","0","359.873","205.818","54.7946"
"278366","66399","3","0","271.873","327.818","56.4282"
"278335","66400","1","0","296.354","101.524","30.2206"
"278336","66400","3","0","179.354","42.524","31.5543"
"278352","66400","1","0","179.354","42.524","42.3996"
"278353","66400","3","1","615.354","47.524","42.9335"
"278344","66401","1","0","96.1833","365.964","34.8195"
"278345","66401","3","0","162.183","336.964","35.1194"
"278350","66401","1","0","162.183","336.964","39.8502"
"278351","66401","3","1","679.183","203.964","40.1661"
"278357","66401","1","1","679.183","203.964","51.8953"
"278358","66401","2","0","268.183","-13.0363","52.3132"
"278359","66401","3","0","259.556","7.44324","52.3451"
"278367","66401","1","0","259.556","7.44324","57.2259"
"278368","66401","3","0","288.556","45.4432","57.4759"
"278371","66401","1","0","288.556","45.4432","61.325"
"278372","66401","3","1","688.555","231.443","61.6929"
"278379","66401","1","1","688.555","231.443","71.1226"
"278380","66401","3","0","127.555","369.443","71.7885"
"278342","66402","1","0","151.623","329.204","34.2196"
"278343","66402","3","0","188.623","215.204","34.5195"
"278393","66402","1","0","188.623","215.204","127.367"
"278394","66402","3","1","725.623","230.204","129.366"
"278375","66403","1","0","57.955","103.456","63.5084"
"278376","66403","3","0","41.955","91.4565","65.6079"
"278391","66403","1","0","41.955","91.4565","124.935"
"278392","66403","3","0","54.955","105.456","125.969"
"278385","66404","1","0","309.618","460.674","76.5033"
"278386","66404","3","1","805.618","357.674","77.0532"
"278387","66404","1","1","805.618","357.674","118.103"
"278388","66404","3","0","334.618","218.674","118.653"
"278346","66405","1","0","34.1696","390.418","35.7692"
"278347","66405","3","0","34.1696","325.418","36.1511"
"278381","66405","1","0","34.1696","325.418","73.3881"
"278382","66405","3","1","555.17","414.418","74.1039"
"278340","66406","1","0","220.146","272.361","33.6038"
"278341","66406","3","0","306.146","178.361","33.8537"
"278383","66406","1","0","306.146","178.361","75.0377"
"278384","66406","3","1","658.146","189.361","75.4196"
"278389","66406","1","1","658.146","189.361","123.718"
"278390","66406","3","0","339.146","178.361","124.336"
"278395","66406","1","0","339.146","178.361","130.216"
"278396","66406","3","0","199.146","244.361","130.798"
"278403","66407","1","0","746.692","130.895","3.88104"
"278404","66407","3","0","667.692","145.895","4.03302"
"278405","66407","1","0","667.692","145.895","4.99878"
"278406","66407","3","1","236.691","195.895","5.46466"
"278410","66407","1","1","236.691","195.895","7.51416"
"278411","66407","3","0","716.692","125.895","7.86408"
"278430","66408","1","0","722.399","389.219","18.0276"
"278431","66408","2","1","52.3989","331.219","19.2273"
"278432","66408","3","0","501.843","258.341","19.6432"
"278435","66408","1","0","501.843","258.341","20.7929"
"278436","66408","3","1","282.843","191.341","21.0928"
"278437","66408","1","1","282.843","191.341","21.5087"
"278438","66408","3","1","320.843","162.341","23.4902"
"278407","66411","1","0","621.097","396.748","6.09851"
"278408","66411","2","1","319.097","350.748","6.64838"
"278409","66411","3","0","496.759","272.808","6.89831"
"278412","66411","1","0","496.759","272.808","8.42993"
"278413","66411","2","1","238.759","286.808","8.77985"
"278414","66411","3","0","494.565","236.268","9.09576"
"278419","66411","1","0","494.565","236.268","12.7609"
"278420","66411","2","1","205.565","247.268","13.0448"
"278421","66411","3","0","498.723","219.748","13.3947"
"278424","66411","1","0","498.723","219.748","14.5104"
"278425","66411","3","1","236.723","264.748","14.7604"
"278397","66412","1","0","528.663","378.419","1.08374"
"278398","66412","3","0","557.663","387.419","1.16772"
"278399","66412","1","0","557.663","387.419","1.41565"
"278400","66412","3","1","62.663","308.419","1.93353"
"278422","66412","1","1","62.663","308.419","13.4787"
"278423","66412","3","0","604.663","45.4187","14.0446"
"278426","66412","1","0","604.663","45.4187","15.4442"
"278427","66412","3","0","550.663","201.419","15.8281"
"278401","66413","1","0","632.52","318.603","2.69934"
"278402","66413","3","1","118.52","121.603","3.23322"
"278415","66413","1","1","118.52","121.603","10.1635"
"278416","66413","3","0","550.52","95.6031","10.6954"
"278417","66413","1","0","550.52","95.6031","12.0131"
"278418","66413","3","1","174.52","145.603","12.397"
"278428","66415","1","0","699.165","409.691","16.6439"
"278429","66415","3","1","295.165","144.691","17.2258"
"278433","66415","1","1","295.165","144.691","19.9431"
"278434","66415","3","0","710.165","153.691","20.275"
"278439","66416","1","0","603.662","325.709","24.1741"
"278440","66416","3","0","660.662","311.709","25.4078"
"278447","66438","1","0","763.511","222.274","35.2853"
"278448","66438","3","0","796.511","277.274","35.5193"
"278457","66438","1","0","796.511","277.274","307.115"
"278458","66438","3","1","353.511","279.274","307.565"
"278455","66439","1","0","812.091","180.838","305.647"
"278456","66439","3","1","266.091","110.838","306.115"
"278461","66440","1","0","527.049","398.304","309.73"
"278462","66440","2","1","71.0493","347.304","310.096"
"278463","66440","3","0","498.519","254.304","310.512"
"278449","66441","1","0","592.397","138.176","35.9352"
"278450","66441","3","0","526.397","31.176","36.3351"
"278464","66441","1","0","526.397","31.176","312.062"
"278465","66441","2","0","442.397","83.176","312.695"
"278466","66441","3","0","497.429","115.597","312.795"
"278451","66442","1","0","783.203","133.634","36.735"
"278452","66442","3","0","774.203","79.6343","37.1009"
"278453","66442","1","0","774.203","79.6343","304.583"
"278454","66442","3","1","175.203","285.634","305.015"
"278443","66443","1","0","619.83","368.282","33.5858"
"278444","66443","3","0","770.83","405.282","34.0696"
"278467","66444","1","0","606.393","459.641","313.295"
"278468","66444","3","1","129.393","411.641","313.677"
"278441","66445","1","0","539.141","383.005","32.8359"
"278442","66445","3","0","537.141","283.005","33.1879"
"278445","66446","1","0","734.813","349.176","34.4535"
"278446","66446","3","0","676.813","317.176","34.7195"
"278459","66446","1","0","676.813","317.176","308.197"
"278460","66446","3","1","279.814","354.176","308.596"
"278477","66449","1","0","200.586","155.747","16.294"
"278478","66449","2","1","616.586","98.7472","16.6439"
"278479","66449","3","0","360.035","172.104","16.9438"
"278473","66450","1","0","346.397","236.189","13.3467"
"278474","66450","3","1","613.396","345.189","13.5967"
"278471","66451","1","0","268.513","199.74","12.5629"
"278472","66451","3","1","577.513","199.74","12.8469"
"278475","66454","1","0","273.08","228.553","14.3285"
"278476","66454","3","1","749.08","272.553","14.7784"
"278482","66455","1","0","73.0326","389.537","19.4592"
"278483","66455","2","1","771.033","122.537","19.9771"
"278484","66455","3","0","388.896","198.558","20.343"
"278469","66456","1","0","390.454","417.958","11.8971"
"278470","66456","3","0","260.454","366.958","12.163"
"278480","66456","1","0","260.454","366.958","17.6937"
"278481","66456","3","1","848.454","355.958","18.1096"
"278497","66457","1","0","73.9154","232.789","35.4353"
"278498","66457","3","0","159.915","213.789","36.785"
"278485","66458","1","0","192.7","318.017","5.36469"
"278486","66458","3","0","214.7","371.017","5.78058"
