"submitted_item_move_id","submitted_item_id","move_type","in_knapsack","pos_x","pos_y","time_into_problem"
"196118","45757","3","0","512.16","206.367","82.1378"
"196125","45757","1","0","512.16","206.367","90.0538"
"196126","45757","3","1","397.16","100.367","90.3198"
"196101","45758","1","0","693.225","430.726","45.3777"
"196102","45758","3","1","131.225","399.726","46.4092"
"196115","45758","1","1","131.225","399.726","80.4546"
"196116","45758","3","0","658.225","362.726","81.0541"
"196127","45758","1","0","658.225","362.726","90.8201"
"196128","45758","3","1","124.225","276.726","91.2693"
"196083","45759","1","0","588.716","197.153","6.73163"
"196084","45759","3","0","588.716","197.153","6.83191"
"196095","45759","1","0","588.716","197.153","29.3115"
"196096","45759","3","1","282.716","338.153","30.4949"
"196113","45760","1","0","500.155","203.845","68.8231"
"196114","45760","3","1","265.155","88.845","69.3225"
"196119","45760","1","1","265.155","88.845","82.6542"
"196120","45760","3","0","678.156","250.845","83.1039"
"196129","45760","1","0","678.156","250.845","91.9024"
"196130","45760","3","1","273.155","247.845","92.7692"
"196081","45761","1","0","628.549","304.949","5.6825"
"196082","45761","3","0","628.549","304.949","5.74988"
"196097","45761","1","0","628.549","304.949","35.1611"
"196098","45761","3","1","340.549","182.949","35.6457"
"196091","45762","1","0","765.922","22.5809","18.481"
"196092","45762","3","0","814.922","23.5809","19.1636"
"196109","45762","1","0","814.922","23.5809","62.7735"
"196110","45762","3","0","687.922","89.5809","65.3067"
"196121","45762","1","0","687.922","89.5809","84.0203"
"196122","45762","3","1","347.922","42.5809","84.4542"
"196123","45762","1","1","347.922","42.5809","86.4698"
"196124","45762","3","0","755.922","116.581","87.2536"
"196139","45763","1","0","774.284","157.814","72.3223"
"196140","45763","3","1","254.283","215.814","73.2881"
"196181","45763","1","1","254.283","215.814","183.347"
"196182","45763","3","0","526.284","57.8141","184.263"
"196175","45764","1","0","621.51","379.884","173.967"
"196176","45764","3","0","661.51","292.884","175.199"
"196185","45764","1","0","661.51","292.884","186.494"
"196186","45764","3","0","666.51","289.884","186.644"
"196133","45765","1","0","710.604","313.842","34.6536"
"196134","45765","3","0","659.604","199.842","35.4534"
"196141","45765","1","0","659.604","199.842","73.9379"
"196142","45765","3","1","139.604","155.842","75.2716"
"196137","45766","1","0","767.241","130.379","37.9188"
"196138","45766","3","0","646.241","104.379","38.7186"
"196143","45766","1","0","646.241","104.379","76.0374"
"196144","45766","3","1","284.241","133.379","76.9032"
"196157","45766","1","1","284.241","133.379","121.92"
"196158","45766","3","0","545.241","272.379","122.82"
"196163","45766","1","0","545.241","272.379","141.861"
"196164","45766","3","1","226.241","370.379","142.579"
"196167","45766","1","1","226.241","370.379","158.005"
"196168","45766","3","0","607.241","227.379","158.773"
"196171","45766","1","0","607.241","227.379","171.684"
"196172","45766","3","0","669.241","184.379","171.818"
"196173","45766","1","0","669.241","184.379","173.066"
"196174","45766","3","0","560.241","216.379","173.568"
"196179","45766","1","0","560.241","216.379","179.33"
"196180","45766","3","0","567.241","207.379","182.329"
"196193","45766","1","0","567.241","207.379","209.669"
"196194","45766","3","1","285.241","145.379","210.436"
"196159","45767","1","0","565.379","19.4563","125.619"
"196160","45767","3","1","302.379","116.456","127.351"
"196191","45767","1","1","302.379","116.456","208.455"
"196192","45767","3","0","522.379","283.456","209.203"
"196147","45768","1","0","768.219","8.30295","102.095"
"196148","45768","3","1","237.219","390.303","103.045"
"196161","45768","1","1","237.219","390.303","140.53"
"196162","45768","3","0","541.219","366.303","141.263"
"196197","45768","1","0","541.219","366.303","228.512"
"196198","45768","3","0","550.219","365.303","229.746"
"196131","45769","1","0","709.315","240.561","33.004"
"196132","45769","3","0","533.315","279.561","34.0217"
"196153","45769","1","0","533.315","279.561","115.34"
"196154","45769","3","1","87.3147","279.561","116.006"
"196149","45770","1","0","737.739","369.262","103.927"
"196150","45770","3","1","379.739","114.262","104.744"
"196155","45770","1","1","379.739","114.262","120.187"
"196156","45770","3","0","564.739","194.262","121.304"
"196165","45770","1","0","564.739","194.262","156.024"
"196166","45770","3","1","339.739","349.262","156.674"
"196169","45770","1","1","339.739","349.262","160.655"
"196170","45770","3","0","574.739","295.262","161.704"
"196189","45770","1","0","574.739","295.262","194.358"
"196190","45770","3","1","355.739","308.262","195.242"
"196195","45770","1","1","355.739","308.262","225.247"
"196196","45770","3","0","569.739","204.262","227.262"
"196199","45770","1","0","569.739","204.262","236.426"
"196200","45770","3","1","367.739","304.262","237.142"
"196145","45771","1","0","501.931","93.233","83.9675"
"196146","45771","3","1","103.931","287.233","85.5171"
"196151","45771","1","1","103.931","287.233","114.274"
"196152","45771","3","0","696.931","134.233","114.94"
"196183","45771","1","0","696.931","134.233","184.663"
"196184","45771","3","1","219.931","324.233","185.678"
"196135","45772","1","0","791.271","96.1637","36.1052"
"196136","45772","3","0","817.271","338.164","36.819"
"196177","45772","1","0","817.271","338.164","176.099"
"196178","45772","3","0","786.271","276.164","178.682"
"196187","45772","1","0","786.271","276.164","188.244"
"196188","45772","3","1","258.272","216.164","189.062"
"196213","45773","1","0","552.24","234.091","13.4787"
"196214","45773","3","1","201.24","124.091","13.9446"
"196221","45773","1","1","201.24","124.091","28.955"
"196222","45773","3","0","498.24","122.091","29.7228"
"196233","45773","1","0","498.24","122.091","53.9468"
"196234","45773","3","0","503.24","124.091","55.2465"
"196267","45773","1","0","503.24","124.091","151.309"
"196268","45773","3","0","564.24","185.091","152.375"
"196279","45773","1","0","564.24","185.091","162.42"
"196280","45773","3","0","604.24","159.091","164.654"
"196225","45775","1","0","692.226","404.914","33.6718"
"196226","45775","3","0","608.226","321.914","34.1037"
"196227","45775","1","0","608.226","321.914","35.2534"
"196228","45775","3","1","298.226","346.914","35.7873"
"196247","45775","1","1","298.226","346.914","126.569"
"196248","45775","3","1","345.226","408.914","127.067"
"196251","45775","1","1","345.226","408.914","128.982"
"196252","45775","3","1","348.226","405.914","130.316"
"196255","45775","1","1","348.226","405.914","131.732"
"196256","45775","3","1","348.226","386.914","132.632"
"196205","45776","1","0","662.577","202.089","6.74835"
"196206","45776","3","0","697.577","164.089","7.34821"
"196231","45776","1","0","697.577","164.089","49.7639"
"196232","45776","3","1","362.577","238.089","50.3817"
"196249","45776","1","1","362.577","238.089","127.517"
"196250","45776","3","1","382.577","339.09","128.685"
"196253","45776","1","1","382.577","339.09","131.266"
"196254","45776","3","1","382.577","315.09","131.482"
"196235","45777","1","0","833.063","369.309","58.2778"
"196236","45777","3","1","269.063","258.309","59.5115"
"196239","45777","1","1","269.063","258.309","63.6265"
"196240","45777","3","0","758.063","272.309","67.1236"
"196243","45777","1","0","758.063","272.309","72.0064"
"196244","45777","3","1","254.063","243.309","72.5723"
"196259","45777","1","1","254.063","243.309","136.315"
"196260","45777","3","1","377.063","240.309","139.162"
"196277","45777","1","1","377.063","240.309","161.704"
"196278","45777","3","0","502.063","270.309","162.104"
"196281","45777","1","0","502.063","270.309","166.219"
"196282","45777","3","1","381.063","240.309","167.285"
"196223","45778","1","0","621.868","122.853","30.3226"
"196224","45778","3","1","301.868","157.853","30.7545"
"196263","45778","1","1","301.868","157.853","144.477"
"196264","45778","3","1","382.868","109.853","148.226"
"196273","45778","1","1","382.868","109.853","160.021"
"196274","45778","3","0","525.868","79.8526","160.439"
"196285","45778","1","0","525.868","79.8526","169.001"
"196286","45778","3","1","395.868","100.853","170.15"
"196287","45778","1","1","395.868","100.853","172.934"
"196288","45778","3","1","391.868","107.853","179.548"
"196219","45779","1","0","586.614","81.5331","26.2236"
"196220","45779","3","1","134.614","272.533","28.5391"
"196257","45779","1","1","134.614","272.533","133.066"
"196258","45779","3","1","235.614","379.533","135.831"
"196245","45780","1","0","836.406","77.2085","73.3381"
"196246","45780","3","1","336.406","89.2085","73.9379"
"196261","45780","1","1","336.406","89.2085","140.08"
"196262","45780","3","1","389.406","176.208","142.129"
"196275","45780","1","1","389.406","176.208","160.905"
"196276","45780","3","0","500.406","192.208","161.337"
"196283","45780","1","0","500.406","192.208","167.769"
"196284","45780","3","1","396.406","178.208","168.535"
"196201","45781","1","0","595.868","269.772","3.21521"
"196202","45781","3","0","725.868","247.771","3.93304"
"196203","45781","1","0","725.868","247.771","4.51489"
"196204","45781","3","0","725.868","237.771","4.8988"
"196229","45781","1","0","725.868","237.771","41.6019"
"196230","45781","3","1","148.868","84.7716","48.8301"
"196265","45781","1","1","148.868","84.7716","148.658"
"196266","45781","3","1","233.868","262.772","150.625"
"196207","45782","1","0","524.912","438.492","8.31396"
"196208","45782","3","1","209.912","314.492","9.8136"
"196209","45782","1","1","209.912","314.492","11.3132"
"196210","45782","3","0","539.912","441.492","12.163"
"196211","45782","1","0","539.912","441.492","12.4609"
"196212","45782","3","1","219.912","325.492","12.9128"
"196215","45782","1","1","219.912","325.492","19.0774"
"196216","45782","3","1","193.912","327.492","19.3093"
"196217","45782","1","1","193.912","327.492","24.724"
"196218","45782","3","0","517.912","321.492","25.6578"
"196237","45782","1","0","517.912","321.492","60.7772"
"196238","45782","3","0","575.912","331.492","61.7249"
"196241","45782","1","0","575.912","331.492","67.8894"
"196242","45782","3","0","536.912","366.492","71.0406"
"196269","45782","1","0","536.912","366.492","153.258"
"196270","45782","3","0","542.912","357.492","153.69"
"196271","45782","1","0","542.912","357.492","154.074"
"196272","45782","3","0","551.912","354.492","155.824"
"196313","45783","1","0","979.419","432.072","72.1405"
"196314","45783","3","0","1127.42","436.072","73.0063"
"196321","45783","1","1","167.419","436.072","126.619"
"196322","45783","2","1","192.419","152.072","129.035"
"196323","45783","3","0","495.329","137.516","129.535"
"196324","45783","1","0","495.329","137.516","130.034"
"196325","45783","2","1","44.3288","198.516","130.434"
"196326","45783","3","0","497.937","143.297","131.05"
"196291","45784","1","0","1001.64","582.359","13.6127"
"196292","45784","3","0","1002.64","738.359","14.4445"
"196299","45785","1","0","1323.11","125.778","18.0596"
"196300","45785","3","0","1446.11","92.7777","18.7095"
"196303","45785","1","0","1446.11","92.7777","20.1431"
"196304","45785","3","0","1596.11","123.778","20.627"
"196309","45785","1","0","1596.11","123.778","48.6982"
"196310","45785","3","1","299.108","331.778","49.482"
"196340","45785","1","1","299.108","331.778","170.969"
"196341","45785","3","1","137.108","210.778","171.4"
"196344","45785","1","1","137.108","210.778","180.898"
"196345","45785","3","1","367.108","569.778","182.814"
"196346","45785","1","1","367.108","569.778","182.848"
"196347","45785","3","1","367.108","569.778","182.98"
"196348","45785","1","1","367.108","569.778","183.579"
"196349","45785","3","1","364.108","573.778","185.613"
"196350","45785","1","1","364.108","573.778","187.163"
"196351","45785","3","1","364.108","575.778","189.644"
"196297","45786","1","0","1413.38","268.44","17.2278"
"196298","45786","3","0","1327.38","358.44","17.5778"
"196311","45786","1","0","1327.38","358.44","63.3926"
"196312","45786","3","1","799.384","455.44","64.2424"
"196352","45786","1","1","799.384","455.44","190.678"
"196353","45786","3","1","363.384","576.44","194.075"
"196356","45786","1","1","363.384","576.44","196.074"
"196357","45786","3","1","307.384","314.44","196.442"
"196360","45786","1","1","307.384","314.44","201.439"
"196361","45786","3","1","340.384","312.44","202.773"
"196364","45786","1","1","340.384","312.44","207.82"
"196365","45786","3","1","363.384","576.44","212.121"
"196317","45787","1","0","1312.15","755.324","86.8169"
"196318","45787","3","1","619.154","431.324","88.0166"
"196354","45787","1","1","619.154","431.324","194.809"
"196355","45787","3","1","716.154","86.3243","195.525"
"196358","45787","1","1","716.154","86.3243","197.174"
"196359","45787","3","1","364.154","576.324","200.189"
"196293","45788","1","0","1372.62","700.7","15.3443"
"196294","45788","3","0","1669.62","700.7","15.7282"
"196315","45788","1","0","1669.62","700.7","83.8176"
"196316","45788","3","1","743.616","687.7","86.0351"
"196362","45788","1","1","743.616","687.7","203.323"
"196363","45788","3","1","362.616","575.7","207.054"
"196307","45789","1","0","1220.54","93.6871","43.9854"
"196308","45789","3","1","581.539","234.687","45.417"
"196342","45789","1","1","581.539","234.687","172.134"
"196343","45789","3","1","364.539","575.687","174.366"
"196301","45790","1","0","1632.27","211.774","19.1774"
"196302","45790","3","0","1714.27","356.774","19.5093"
"196319","45790","1","0","1714.27","356.774","92.5475"
"196320","45790","3","1","199.268","584.774","97.5803"
"196366","45790","1","1","199.268","584.774","212.868"
"196367","45790","3","1","363.268","575.774","215.352"
"196295","45791","1","0","1454.47","340.35","16.3281"
"196296","45791","3","0","1433.47","554.35","16.678"
"196305","45791","1","0","1433.47","554.35","39.9703"
"196306","45791","3","1","487.474","579.35","42.9336"
"196338","45791","1","1","487.474","579.35","168.785"
"196339","45791","3","1","363.474","574.35","170.069"
"196368","45791","1","1","363.474","574.35","216.35"
"196369","45791","3","1","364.474","561.35","219.867"
"196370","45791","1","1","364.474","561.35","221.132"
