10025	913	1	0	504.364	381.326	127.049
10026	913	2	1	652.44	130.52	84.2073
10027	913	3	1	766.629	69.4358	103.885
10028	913	4	0	812.685	18.7737	107.745
10029	913	5	0	664.722	16.1199	133.65
10030	913	6	1	590.117	148.783	94.5442
10031	913	7	0	503.416	421.053	113.474
10032	913	8	1	845.285	54.3772	55.6875
10033	913	9	0	744.253	303.775	74.7422
10034	913	10	1	508.735	395.822	65.0281
10305	941	11	1	794.414	273.049	89.5684
10306	941	12	0	676.721	212.071	98.1298
10307	941	13	1	691.812	110.089	116.345
10308	941	14	1	550.777	93.9515	133.65
10309	941	15	0	753.18	286.025	72.9923
10310	941	16	0	823.817	165.881	61.3344
10311	941	17	0	572.121	50.8646	57.3269
10312	941	18	0	506.653	191.188	97.9475
10313	941	19	1	602.86	402.309	55.6875
10314	941	20	1	766.795	299.344	55.8696
10537	962	21	0	493.825	144.941	87.5183
10538	962	22	0	624.829	277.611	94.4381
10539	962	23	0	550.984	401.392	63.5299
10540	962	24	0	550.984	401.392	63.5299
10541	962	25	0	838.368	355.028	58.4554
10542	962	26	0	759.895	249.279	55.6875
10543	962	27	1	781.656	295.718	112.891
10544	962	28	1	781.656	295.718	112.891
10545	962	29	1	715.498	245.014	133.65
10546	962	30	0	785.04	57.8421	112.891
10547	962	31	1	617.831	85.6708	129.037
10548	962	32	0	716.923	88.3443	61.2233
10749	981	33	1	535.397	222.331	56.0905
10750	981	34	0	513.21	136.668	133.65
10751	981	35	0	594.437	13.787	121.563
10752	981	36	1	847.738	476.547	55.6875
10753	981	37	1	590.257	198.831	73.214
10754	981	38	0	709.672	221.443	104.439
10755	981	39	1	733.76	475.092	61.8318
10756	981	40	1	538.723	432.924	69.1849
10757	981	41	1	720.254	54.5373	94.8702
10758	981	42	1	658.221	91.507	87.3157
10973	1002	67	1	651.429	352.068	97.6674
10974	1002	68	1	510.928	300.163	55.6875
10975	1002	69	1	744.651	60.4496	65.4329
10976	1002	70	1	654.885	240.965	133.65
10977	1002	71	0	748.329	94.7325	105.164
10978	1002	72	0	525.497	144.006	115.659
10979	1002	73	1	766.023	386.462	71.0552
10980	1002	74	1	594.657	362.557	78.1766
10981	1002	75	1	877.382	396.5	56.4371
10982	1002	76	1	832.282	416.186	70.6803
10983	1002	77	1	815.001	38.2027	77.0523
10984	1002	78	0	757.171	22.9788	85.6731
