65833	10085	1	0	604.74	208.348	1.60071
65834	10085	3	0	542.74	354.348	1.93463
65848	10085	1	0	542.74	354.348	114.195
65849	10085	3	1	263.74	342.348	114.695
65867	10086	1	0	722.238	439.693	166.356
65868	10086	3	0	664.238	314.693	167.107
65886	10086	1	0	664.238	314.693	223.838
65887	10086	3	0	769.238	317.693	224.122
65890	10086	1	0	769.238	317.693	416.532
65891	10086	3	0	769.238	317.693	416.632
65863	10087	1	0	816.282	21.1018	163.171
65864	10087	3	0	661.282	64.1018	164.205
65841	10088	1	0	707.471	407.503	4.18555
65842	10088	2	0	833.471	356.503	4.50244
65843	10088	3	0	824.991	349.689	4.51898
65874	10088	1	0	824.991	349.689	171.076
65875	10088	3	0	584.991	343.689	172.027
65878	10088	1	0	584.991	343.689	173.277
65879	10088	3	0	616.991	323.689	174.011
65884	10088	1	0	616.991	323.689	223.155
65885	10088	3	0	550.991	395.689	223.438
65852	10089	1	0	514.283	137.518	135.34
65853	10089	2	1	240.283	134.518	135.673
65854	10089	3	0	495.099	179.076	135.99
65855	10089	1	0	495.099	179.076	137.107
65856	10089	3	0	511.099	157.076	137.324
65869	10089	1	0	511.099	157.076	167.474
65870	10089	2	0	462.099	216.076	168.074
65871	10089	3	0	497.271	214.196	168.141
65839	10090	1	0	710.72	353.109	3.68506
65840	10090	3	0	742.72	288.109	3.91864
65865	10090	1	0	742.72	288.109	164.689
65866	10090	3	0	631.72	262.109	165.523
65888	10090	1	0	631.72	262.109	415.799
65889	10090	3	0	631.72	262.109	415.915
65850	10091	1	0	554.731	8.63507	128.753
65851	10091	3	1	226.731	221.635	129.236
65882	10091	1	1	226.731	221.635	176.745
65883	10091	3	1	144.731	237.635	177.062
65846	10092	1	0	744.796	202.69	5.60315
65847	10092	3	0	747.796	127.69	5.81988
65857	10092	1	0	747.796	127.69	151.198
65858	10092	3	1	352.796	133.69	151.798
65859	10092	1	1	352.796	133.69	154.133
65860	10092	3	0	519.796	110.69	156.951
65872	10092	1	0	519.796	110.69	168.958
65873	10092	3	1	395.796	131.69	170.109
65876	10092	1	1	395.796	131.69	172.544
65877	10092	3	0	565.796	122.69	172.794
65880	10092	1	0	565.796	122.69	175.078
65881	10092	3	1	355.796	140.69	175.445
65835	10093	1	0	540.807	201.374	2.36792
65836	10093	3	0	648.807	285.374	2.66821
65861	10093	1	0	648.807	285.374	159.853
65862	10093	3	1	228.807	125.374	160.554
65837	10094	1	0	735.804	342.246	3.11829
65838	10094	3	0	826.804	252.246	3.38507
65844	10094	1	0	826.804	252.246	5.03607
65845	10094	3	0	838.804	159.246	5.21954
65892	10094	1	0	838.804	159.246	417.116
65893	10094	3	0	838.804	159.246	417.233
71455	10345	1	0	610.659	206.82	69.8027
71456	10345	3	1	199.659	118.82	70.2198
71503	10345	1	1	199.659	118.82	132.153
71504	10345	2	1	-99.341	91.8198	132.387
71505	10345	3	1	30.2007	150.608	132.57
71550	10345	1	1	30.2007	150.608	242.001
71551	10345	3	1	57.2007	59.6076	242.284
