66745	10145	1	0	517.081	284.227	27.1329
66746	10145	3	0	516.081	297.227	27.7998
66751	10145	1	0	516.081	297.227	49.2289
66752	10145	3	1	283.082	109.227	49.9126
66781	10145	1	1	283.082	109.227	91.7336
66782	10145	3	0	737.081	214.227	92.6175
66785	10145	1	0	737.081	214.227	96.8692
66786	10145	2	0	827.081	238.227	99.4041
66787	10145	3	0	810.13	235.359	99.4375
66790	10145	1	0	810.13	235.359	109.976
66791	10145	3	0	798.13	188.359	111.143
66792	10145	1	0	798.13	188.359	114.362
66793	10145	3	0	681.13	146.359	115.179
66802	10145	1	0	681.13	146.359	129.904
66803	10145	3	0	629.13	126.359	130.187
66804	10145	1	0	629.13	126.359	130.571
66805	10145	3	0	542.13	92.3587	130.938
66822	10145	1	0	542.13	92.3587	225.71
66823	10145	3	0	537.13	89.3587	226.027
66866	10145	1	0	537.13	89.3587	268.034
66867	10145	3	0	529.13	60.3587	274.354
66989	10145	1	0	529.13	60.3587	439.279
66990	10145	3	0	530.13	35.3587	441.564
66993	10145	1	0	530.13	35.3587	444.382
66994	10145	3	1	253.13	81.3587	445.166
66999	10145	1	1	253.13	81.3587	455.238
67000	10145	3	0	547.13	53.3587	458.173
66737	10146	1	0	828.374	182.587	21.8134
66738	10146	3	0	832.374	118.587	22.2801
66818	10146	1	0	832.374	118.587	219.689
66819	10146	3	0	852.374	155.587	221.691
66852	10146	1	0	852.374	155.587	253.825
66853	10146	3	1	188.374	152.587	254.342
66856	10146	1	1	188.374	152.587	258.311
66857	10146	3	1	103.374	100.587	258.561
67009	10146	1	1	103.374	100.587	485.989
67010	10146	3	0	679.374	357.587	486.54
67019	10146	1	0	679.374	357.587	508.639
67020	10146	3	1	197.374	233.587	509.122
67021	10146	1	1	197.374	233.587	509.906
67022	10146	3	0	555.374	286.587	510.323
66739	10147	1	0	675.275	346.935	23.314
66740	10147	3	0	661.275	370.935	23.6975
66749	10147	1	0	661.275	370.935	41.4079
66750	10147	3	1	312.275	286.935	45.0933
66779	10147	1	1	312.275	286.935	89.0657
66780	10147	3	1	348.275	285.935	90.8166
66814	10147	1	1	348.275	285.935	216.888
66815	10147	3	0	649.275	262.935	217.822
66862	10147	1	0	649.275	262.935	262.13
66863	10147	3	0	601.275	225.935	262.397
66868	10147	1	0	601.275	225.935	277.973
66869	10147	3	0	592.275	201.935	278.14
66870	10147	1	0	592.275	201.935	279.607
66871	10147	3	1	229.275	209.935	280.241
66874	10147	1	1	229.275	209.935	288.029
66875	10147	3	1	321.275	187.935	289.046
66878	10147	1	1	321.275	187.935	290.58
66879	10147	3	1	57.2752	244.935	291.081
66945	10147	1	1	57.2752	244.935	384.634
66946	10147	3	0	813.275	272.935	385.118
66949	10147	1	0	813.275	272.935	391.871
66950	10147	3	0	577.275	397.935	393.038
66951	10147	1	0	577.275	397.935	399.042
66952	10147	2	1	296.275	101.935	399.442
66953	10147	3	0	494.351	165.594	399.692
66958	10147	1	0	494.351	165.594	403.994
66959	10147	3	1	170.351	151.594	404.411
66963	10147	1	1	170.351	151.594	406.229
66964	10147	3	1	78.3507	248.594	406.612
67007	10147	1	1	78.3507	248.594	477.367
67008	10147	3	1	181.351	253.594	480.403
66741	10148	1	0	752.224	301.58	24.2977
66742	10148	3	0	726.224	197.58	24.6812
66755	10148	1	0	726.224	197.58	59.3182
66756	10148	3	0	665.224	341.58	62.3359
66757	10148	1	0	665.224	341.58	63.0196
66758	10148	3	0	754.224	366.58	63.3863
66788	10148	1	0	754.224	366.58	103.54
66789	10148	3	0	740.224	379.58	109.326
66796	10148	1	0	740.224	379.58	117.013
66797	10148	3	1	50.2244	299.58	118.231
66846	10148	1	1	50.2244	299.58	244.837
66847	10148	3	0	610.224	376.58	246.271
66880	10148	1	0	610.224	376.58	292.198
66881	10148	3	0	524.224	387.58	295.65
66888	10148	1	0	524.224	387.58	311.393
66889	10148	3	0	601.224	358.58	317.029
66908	10148	1	0	601.224	358.58	335.406
66909	10148	3	0	559.224	377.58	339.875
66937	10148	1	0	559.224	377.58	367.541
66938	10148	3	0	579.224	384.58	368.942
66941	10148	1	0	579.224	384.58	378.231
66942	10148	3	0	511.224	404.58	378.914
66947	10148	1	0	511.224	404.58	385.552
66948	10148	3	1	114.224	270.58	386.202
66960	10148	1	1	114.224	270.58	404.878
66961	10148	2	0	898.224	204.58	405.412
66962	10148	3	0	827.243	208.783	405.529
66965	10148	1	0	827.243	208.783	408.831
66966	10148	3	0	774.243	224.783	409.181
66985	10148	1	0	774.243	224.783	433.143
66986	10148	3	1	248.243	227.783	434.061
66991	10148	1	1	248.243	227.783	442.898
66992	10148	3	0	722.243	407.783	443.715
67001	10148	1	0	722.243	407.783	463.66
67002	10148	3	1	170.243	295.783	464.193
67005	10148	1	1	170.243	295.783	473.999
67006	10148	3	1	312.243	336.783	474.249
67015	10148	1	1	312.243	336.783	497.948
67016	10148	3	1	312.243	336.783	500.416
