904	42	1	2016-09-21 00:16:39	191.219	1	0	0
905	42	1	2016-09-21 00:19:59	7.05414	1	0	0
924	42	1	2016-09-21 00:20:07	564.113	1	0	0
927	42	2	2016-09-21 00:30:14	999	0	0	0
930	42	2	2016-09-21 00:46:56	9.17224	1	0	0
950	42	2	2016-09-21 00:47:06	313.39	1	0	0
952	42	3	2016-09-21 00:53:02	671.833	1	0	0
978	42	4	2016-09-21 01:05:01	693.708	1	0	0
1008	42	7	2016-09-21 01:17:04	661.557	1	0	0
