17937	4877	1	0	769.131	250.375	4.5351
17938	4877	3	0	805.131	384.375	6.00214
17964	4878	1	0	676.818	11.6563	133.717
17965	4878	3	0	692.818	50.6563	134.084
17966	4878	1	0	692.818	50.6563	141.754
17967	4878	3	1	271.818	166.656	142.688
17973	4878	1	1	271.818	166.656	166.017
17974	4878	3	0	841.818	236.656	166.851
18002	4878	1	0	841.818	236.656	297.136
18003	4878	3	1	110.818	300.656	298.086
18006	4878	1	1	110.818	300.656	300.07
18007	4878	3	0	848.818	267.656	301.287
18012	4878	1	0	848.818	267.656	304.806
18013	4878	3	1	130.818	313.656	305.789
18016	4878	1	1	130.818	313.656	595.026
18017	4878	3	1	68.8181	406.656	596.493
17939	4879	1	0	572.601	204.416	6.75244
17940	4879	3	0	597.601	268.416	7.30286
17988	4879	1	0	597.601	268.416	243.491
17989	4879	3	1	64.601	157.416	244.408
18018	4879	1	1	64.601	157.416	599.795
18019	4879	3	1	57.601	269.416	600.996
18026	4879	1	1	57.601	269.416	748.924
18027	4879	3	0	834.601	256.416	749.841
18034	4879	1	0	834.601	256.416	758.08
18035	4879	3	1	155.601	252.416	758.847
18036	4879	1	1	155.601	252.416	759.781
18037	4879	2	0	846.601	244.416	760.531
18038	4879	3	0	828.953	242.086	760.564
17947	4880	1	0	741.16	120.921	10.6045
17948	4880	3	0	717.16	139.921	11.4214
17962	4880	1	0	717.16	139.921	104.218
17963	4880	3	1	176.16	164.921	104.935
17986	4880	1	1	176.16	164.921	242.49
17987	4880	3	0	702.16	94.9209	243.107
18022	4880	1	0	702.16	94.9209	715.504
18023	4880	3	0	702.16	94.9209	715.586
18039	4880	1	0	702.16	94.9209	761.015
18040	4880	3	1	329.16	286.921	761.882
17935	4881	1	0	723.435	230.064	3.56769
17936	4881	3	0	671.435	387.064	4.13483
17953	4881	1	0	671.435	387.064	62.5822
17954	4881	2	0	474.435	393.064	63.2158
17955	4881	3	0	499.499	366.308	63.2658
17956	4881	1	0	499.499	366.308	63.766
17957	4881	3	0	562.499	398.308	64.0329
18024	4881	1	0	562.499	398.308	740.085
18025	4881	3	0	628.499	388.308	740.502
17933	4882	1	0	633.14	276.732	2.41724
17934	4882	3	0	560.14	412.732	2.83411
17951	4882	1	0	560.14	412.732	62.0319
17952	4882	3	0	672.14	321.732	62.2653
17958	4882	1	0	672.14	321.732	64.4665
17959	4882	3	0	713.14	403.732	65.1671
17960	4882	1	0	713.14	403.732	102.734
17961	4882	3	1	306.14	304.732	103.468
17992	4882	1	1	306.14	304.732	290.433
17993	4882	3	0	632.14	274.732	291.616
17996	4882	1	0	632.14	274.732	294.401
17997	4882	3	1	309.14	286.732	294.868
17998	4882	1	1	309.14	286.732	295.035
17999	4882	3	0	646.14	276.732	295.669
18008	4882	1	0	646.14	276.732	301.854
18009	4882	3	0	677.14	268.732	303.222
18028	4882	1	0	677.14	268.732	750.325
18029	4882	3	1	322.14	275.732	751.509
18032	4882	1	1	322.14	275.732	756.762
18033	4882	3	0	695.14	264.732	757.763
17949	4883	1	0	817.365	224.204	11.7215
17950	4883	3	0	817.365	251.204	12.1884
17968	4883	1	0	817.365	251.204	162.465
17969	4883	2	1	108.365	298.204	163.399
17970	4883	3	0	499.627	239.662	163.799
17971	4883	1	0	499.627	239.662	164.699
17972	4883	3	0	779.627	99.6624	165.266
17975	4883	1	0	779.627	99.6624	167.601
17976	4883	3	1	273.627	142.662	168.268
17982	4883	1	1	273.627	142.662	173.321
17983	4883	3	1	318.627	140.662	173.938
17979	4884	1	0	540.119	232.413	171.654
17980	4884	2	1	152.119	320.413	172.154
17981	4884	3	0	496.757	271.734	172.487
17984	4884	1	0	496.757	271.734	238.19
17985	4884	3	0	528.757	296.734	240.123
18014	4884	1	0	528.757	296.734	307.023
18015	4884	3	0	554.757	336.734	308.357
18030	4884	1	0	554.757	336.734	751.976
18031	4884	3	0	620.757	302.734	756.312
17943	4885	1	0	684.494	96.3765	8.50348
17944	4885	3	0	616.494	210.376	8.90375
17945	4885	1	0	616.494	210.376	9.9209
17946	4885	3	0	611.494	168.376	10.3212
17941	4886	1	0	713.694	214.688	7.70294
17942	4886	3	0	714.694	282.688	8.08655
17977	4886	1	0	714.694	282.688	170.169
17978	4886	3	0	745.694	283.688	171.22
17990	4886	1	0	745.694	283.688	280.328
17991	4886	3	0	741.694	279.688	282.513
17994	4886	1	0	741.694	279.688	293.668
17995	4886	3	0	741.694	279.688	294.068
18000	4886	1	0	741.694	279.688	296.086
18001	4886	3	1	350.694	298.688	296.603
18004	4886	1	1	350.694	298.688	299.053
18005	4886	3	0	769.694	279.688	299.67
18010	4886	1	0	769.694	279.688	303.605
18011	4886	3	1	253.694	310.688	304.139
18020	4886	1	1	253.694	310.688	612.671
18021	4886	3	1	190.694	386.688	613.238
20333	5107	1	0	624.495	137.88	76.2911
20334	5107	3	1	305.495	172.88	77.3082
20355	5107	1	1	305.495	172.88	318.303
