4917	455	1	0	685.918	49.5697	127.192
4918	455	2	1	854.675	303.049	84.3019
4919	455	3	0	733.795	176.39	104.001
4920	455	4	1	719.423	176.07	107.867
4921	455	5	1	734.839	83.3463	133.8
4922	455	6	0	726.594	357.576	94.6503
4923	455	7	0	767.974	178.039	113.602
4924	455	8	0	728.462	318.344	55.75
4925	455	9	0	845.71	17.7437	74.8262
4926	455	10	0	562.834	102.624	65.1011
5077	471	11	1	732.871	306.285	89.669
5078	471	12	1	631.299	298.374	98.2399
5079	471	13	1	606.509	83.1852	116.476
5080	471	14	0	805.519	228.808	133.8
5081	471	15	1	709.802	102.488	73.0742
5082	471	16	1	809.367	281.77	61.4032
5083	471	17	1	505.821	133.77	57.3912
5084	471	18	0	611.352	80.0397	98.0575
5085	471	19	1	749.521	441.857	55.75
5086	471	20	1	631.614	477.287	55.9324
5431	503	21	0	803.468	415.245	87.6166
5432	503	22	0	582.901	159.828	94.5441
5433	503	23	0	634.679	208.533	63.6012
5434	503	24	0	634.679	208.533	63.6012
5435	503	25	1	590.208	305.726	58.521
5436	503	26	0	869.299	449.796	55.75
5437	503	27	1	551.279	19.8962	113.018
5438	503	28	1	551.279	19.8962	113.018
5439	503	29	0	792.271	199.408	133.8
5440	503	30	1	792.73	222.158	113.018
5441	503	31	1	635.88	20.7725	129.182
5442	503	32	0	720.195	252.326	61.292
5549	514	33	1	509.504	448.87	56.1533
5550	514	34	0	716.828	31.8375	133.8
5551	514	35	0	513.541	74.2684	121.699
5552	514	36	1	579.224	168.264	55.75
5553	514	37	1	764.101	61.3135	73.2961
5554	514	38	0	762.895	396.075	104.556
5555	514	39	1	869.776	332.173	61.9012
5556	514	40	1	800.076	194.985	69.2626
5557	514	41	1	569.624	266.645	94.9767
5558	514	42	1	755.869	442.735	87.4137
5863	542	67	0	840.933	402.929	97.777
5864	542	68	1	574.286	115.172	55.75
5865	542	69	0	511.881	120.744	65.5062
5866	542	70	1	640.948	102.681	133.8
5867	542	71	1	801.128	411.372	105.282
5868	542	72	1	565.355	354.762	115.788
5869	542	73	1	829.339	91.8606	71.1349
5870	542	74	1	648.768	438.146	78.2644
5871	542	75	1	781.611	263.422	56.5005
5872	542	76	0	639.302	87.7548	70.7596
5873	542	77	1	537.658	256.028	77.1387
5874	542	78	0	671.127	354.7	85.7693
