6493	596	1	1	605.987	138.674	127.192
6494	596	2	0	651.36	314.827	84.3019
6495	596	3	0	770.491	144.577	104.001
6496	596	4	0	814.905	254.618	107.867
6497	596	5	0	604.604	403.643	133.8
6498	596	6	1	512.859	6.46246	94.6503
6499	596	7	1	795.104	190.771	113.602
6500	596	8	0	639.758	192.278	55.75
6501	596	9	0	552.894	270.587	74.8262
6502	596	10	0	833.864	143.129	65.1011
6713	618	11	1	777.885	165.725	89.669
6714	618	12	0	696.335	274.74	98.2399
6715	618	13	1	681.268	246.155	116.476
6716	618	14	1	704.751	145.899	133.8
6717	618	15	0	628.263	95.393	73.0742
6718	618	16	0	622.943	407.792	61.4032
6719	618	17	0	586.827	312.43	57.3912
6720	618	18	0	584.337	52.4616	98.0575
6721	618	19	1	759.337	50.3602	55.75
6722	618	20	1	536.726	207.07	55.9324
6979	643	21	1	734.924	333.705	87.6166
6980	643	22	0	532.856	123.135	94.5441
6981	643	23	0	761.203	205.302	63.6012
6982	643	24	0	761.203	205.302	63.6012
6983	643	25	1	532.562	113.034	58.521
6984	643	26	1	705.574	462.856	55.75
6985	643	27	1	662.901	361.199	113.018
6986	643	28	1	662.901	361.199	113.018
6987	643	29	0	512.569	286.421	133.8
6988	643	30	0	719.788	274.985	113.018
6989	643	31	1	661.284	312.952	129.182
6990	643	32	0	566.27	189.592	61.292
7205	663	33	1	656.38	191.159	56.1533
7206	663	34	0	591.577	42.628	133.8
7207	663	35	1	773.56	92.8367	121.699
7208	663	36	1	726.377	33.7018	55.75
7209	663	37	1	613.997	32.5279	73.2961
7210	663	38	0	516.948	364.996	104.556
7211	663	39	0	611.665	354.116	61.9012
7212	663	40	0	675.997	12.6723	69.2626
7213	663	41	1	684.115	249.08	94.9767
7214	663	42	0	524.513	247.611	87.4137
7431	684	67	1	776.142	423.378	97.777
7432	684	68	0	831.296	322.268	55.75
7433	684	69	1	601.334	143.535	65.5062
7434	684	70	1	561.022	391.549	133.8
7435	684	71	1	614.182	94.3402	105.282
7436	684	72	1	726.78	299.247	115.788
7437	684	73	1	517.653	272.126	71.1349
7438	684	74	1	709.589	193.839	78.2644
7439	684	75	0	839.053	121.291	56.5005
7440	684	76	0	688.721	319.38	70.7596
7441	684	77	0	600.513	42.9812	77.1387
7442	684	78	0	577.819	39.2637	85.7693
