30592	6593	1	0	774.61	138.092	33.4697
30593	6593	3	0	667.61	142.092	33.9534
30598	6593	1	0	667.61	142.092	36.5552
30599	6593	3	0	695.61	117.092	37.0381
30613	6593	1	0	695.61	117.092	84.0203
30614	6593	2	1	7.6098	228.092	84.7361
30615	6593	3	0	500.37	213.404	85.2039
30623	6593	1	0	500.37	213.404	92.4411
30624	6593	3	0	505.37	122.404	96.2605
30645	6593	1	0	505.37	122.404	164.923
30646	6593	2	1	0.369812	210.404	165.356
30647	6593	3	0	499.547	209.21	165.823
30650	6593	1	0	499.547	209.21	167.825
30651	6593	3	0	506.547	88.2102	168.458
30586	6594	1	0	697.304	255.672	30.8028
30587	6594	3	0	802.304	271.672	31.2189
30669	6594	1	0	802.304	271.672	216.12
30670	6594	3	1	338.304	164.672	217.989
30709	6594	1	1	338.304	164.672	313.215
30710	6594	3	0	560.304	228.672	314.166
30715	6594	1	0	560.304	228.672	323.471
30716	6594	3	0	561.304	261.672	324.439
30578	6595	1	0	697.113	421.381	20.0299
30579	6595	3	0	697.113	421.381	20.746
30580	6595	1	0	697.113	421.381	25.0984
30581	6595	3	0	550.113	390.381	26.6333
30600	6595	1	0	550.113	390.381	39.4904
30601	6595	3	1	307.113	342.381	40.6921
30683	6595	1	1	307.113	342.381	246.138
30684	6595	2	0	491.113	395.381	247.739
30685	6595	3	0	500.009	386.431	247.756
30695	6595	1	0	500.009	386.431	257.13
30696	6595	3	1	326.009	377.431	257.997
30584	6596	1	0	656.69	293.205	29.5509
30585	6596	3	0	556.69	234.205	30.1349
30604	6596	1	0	556.69	234.205	63.2065
30605	6596	3	0	502.69	257.205	64.3744
30608	6596	1	0	502.69	257.205	76.0475
30609	6596	3	0	590.69	253.205	77.1816
30627	6596	1	0	590.69	253.205	98.0125
30628	6596	3	1	266.69	112.205	98.9952
30656	6596	1	1	266.69	112.205	197.175
30657	6596	3	0	626.69	239.205	198.092
30663	6596	1	0	626.69	239.205	201.429
30664	6596	3	1	313.69	109.205	205.897
30665	6596	1	1	313.69	109.205	210.416
30666	6596	3	0	671.69	307.205	211.25
30667	6596	1	0	671.69	307.205	214.269
30668	6596	3	0	671.69	328.205	215.653
30701	6596	1	0	671.69	328.205	282.928
30702	6596	3	1	100.69	274.205	283.546
30703	6596	1	1	100.69	274.205	289.366
30704	6596	3	0	648.69	298.205	290.251
30707	6596	1	0	648.69	298.205	292.319
30708	6596	3	1	122.69	243.205	295.003
30602	6597	1	0	551.886	6.80765	58.9376
