"submitted_item_move_id","submitted_item_id","move_type","in_knapsack","pos_x","pos_y","time_into_problem"
"242954","58001","3","1","237.504","221.924","22.5405"
"242967","58001","1","1","237.504","221.924","82.9677"
"242968","58001","3","0","596.504","296.924","83.6675"
"242978","58001","1","0","596.504","296.924","93.899"
"242979","58001","3","0","511.504","259.924","94.197"
"242983","58001","1","0","511.504","259.924","96.0285"
"242984","58001","3","1","295.504","232.924","96.8143"
"242941","58002","1","0","568.7","320.344","4.63086"
"242942","58002","3","0","568.7","299.344","4.93079"
"242949","58002","1","0","568.7","299.344","15.2942"
"242950","58002","3","0","559.7","293.344","16.326"
"242961","58002","1","0","559.7","293.344","36.6031"
"242962","58002","3","0","501.7","427.344","37.6028"
"242971","58002","1","0","501.7","427.344","88.2324"
"242972","58002","2","1","280.7","127.344","88.7483"
"242973","58002","3","0","495.497","178.554","89.0162"
"242976","58002","1","0","495.497","178.554","91.6816"
"242977","58002","3","0","654.497","381.554","92.5633"
"242965","58003","1","0","781.494","388.345","39.1505"
"242966","58003","3","0","782.494","368.345","39.7843"
"242947","58004","1","0","741.009","21.0324","9.97955"
"242948","58004","3","0","801.009","49.0324","10.4815"
"242957","58004","1","0","801.009","49.0324","25.7397"
"242958","58004","3","1","82.0092","201.032","26.2396"
"242987","58004","1","1","82.0092","201.032","104.26"
"242988","58004","3","0","697.009","120.032","105.36"
"242993","58004","1","0","697.009","120.032","113.038"
"242994","58004","3","1","148.009","202.032","113.39"
"242980","58005","1","0","573.368","166.74","94.5969"
"242981","58005","2","1","277.368","158.74","94.9968"
"242982","58005","3","0","499.472","191.75","95.2787"
"242959","58006","1","0","673.723","428.202","27.7052"
"242960","58006","3","1","307.723","388.202","28.1891"
"242939","58007","1","0","602.915","427.979","1.63159"
"242940","58007","3","0","768.915","331.979","2.51538"
"242963","58007","1","0","768.915","331.979","38.4026"
"242964","58007","3","0","710.915","290.979","38.6506"
"242969","58007","1","0","710.915","290.979","86.7988"
"242970","58007","3","1","281.915","260.979","87.3167"
"242974","58007","1","1","281.915","260.979","89.5661"
"242975","58007","3","0","531.915","398.979","90.2479"
"242989","58007","1","0","531.915","398.979","107.292"
"242990","58007","3","1","152.915","230.979","107.726"
"242991","58007","1","1","152.915","230.979","112.157"
"242992","58007","3","0","529.915","325.979","112.59"
"242951","58008","1","0","706.638","286.824","20.1251"
"242952","58008","3","1","197.638","354.824","20.7089"
"242995","58009","1","0","606.646","223.452","3.36523"
"242996","58009","3","0","642.646","328.452","4.51495"
"243048","58009","1","0","642.646","328.452","101.461"
"243049","58009","3","0","688.646","340.452","101.895"
"243012","58010","1","0","678.331","90.0682","20.9589"
"243013","58010","3","0","622.331","63.0682","21.3748"
"243018","58010","1","0","622.331","63.0682","26.8895"
"243019","58010","3","1","307.332","88.0682","28.3891"
"243026","58010","1","1","307.332","88.0682","51.2295"
"243027","58010","3","1","320.332","119.068","51.6814"
"243058","58010","1","1","320.332","119.068","117.121"
"243059","58010","3","1","279.332","114.068","118.021"
"242997","58011","1","0","744.695","424.512","5.23077"
"242998","58011","2","0","844.695","346.512","5.66467"
"242999","58011","3","0","827.858","334.699","5.69665"
"243010","58011","1","0","827.858","334.699","16.578"
"243011","58011","3","1","319.858","192.699","19.7932"
"243024","58011","1","1","319.858","192.699","50.1138"
"243025","58011","3","1","283.858","223.699","50.6137"
"243056","58011","1","1","283.858","223.699","114.922"
"243057","58011","3","1","260.858","229.699","115.288"
"243060","58011","1","1","260.858","229.699","119.103"
"243061","58011","3","1","222.858","221.699","119.537"
"243040","58012","1","0","542.51","399.142","89.2322"
"243041","58012","3","0","535.51","318.142","90.7158"
"243054","58012","1","0","535.51","318.142","112.622"
"243055","58012","3","1","160.51","107.142","114.156"
"243008","58013","1","0","519.401","146.409","13.8627"
"243009","58013","3","0","516.401","174.409","14.2786"
"243004","58014","1","0","694.907","112.669","10.0296"
"243005","58014","3","0","781.907","88.6685","10.7134"
"243014","58014","1","0","781.907","88.6685","22.1586"
"243015","58014","3","0","739.907","56.6685","23.0424"
"243016","58014","1","0","739.907","56.6685","24.9399"
"243017","58014","3","1","204.907","88.6685","25.7078"
"243028","58014","1","1","204.907","88.6685","52.2472"
"243029","58014","3","1","205.907","126.669","52.7131"
"243052","58014","1","1","205.907","126.669","110.391"
"243053","58014","3","0","512.907","88.6685","112.057"
"243000","58015","1","0","685.687","36.1992","6.7984"
"243001","58015","3","0","770.687","166.199","7.99811"
"243030","58015","1","0","770.687","166.199","57.8099"
"243031","58015","3","0","798.687","270.199","58.6097"
"243006","58016","1","0","549.367","156.758","11.8112"
"243007","58016","3","0","680.367","171.758","13.1948"
"243020","58016","1","0","680.367","171.758","29.2069"
"243021","58016","3","0","753.367","142.758","29.5388"
"243032","58016","1","0","753.367","142.758","59.6274"
"243033","58016","3","0","822.367","284.759","61.0091"
"243046","58016","1","0","822.367","284.759","97.2803"
"243047","58016","3","0","527.367","87.7585","100.212"
"243036","58017","1","0","710.123","226.611","68.8232"
"243037","58017","3","0","633.123","121.611","74.2039"
"243044","58017","1","0","633.123","121.611","92.6814"
"243045","58017","3","1","131.123","227.611","96.2465"
"243050","58017","1","1","131.123","227.611","104.676"
