account,email,owner,marketplace,session,period,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate
choice-moving,Surfer6@bmm,4844,320,6640,6640,630,NULL,1309712,1309712,1309712,NULL,LIMIT,BUY,1,6,2018-08-28T23:43:37.415,2018-08-28T23:43:37.419
choice-moving,Surfer2@bmm,4840,320,6640,6640,633,NULL,1309713,1309713,1309713,1309759,LIMIT,SELL,1,40,2018-08-28T23:43:44.201,2018-08-28T23:44:58.786
choice-moving,Surfer11@bmm,4849,320,6640,6640,630,NULL,1309714,1309714,1309714,1309845,LIMIT,BUY,1,6,2018-08-28T23:43:46.482,2018-08-28T23:48:31.608
choice-moving,Surfer10@bmm,4848,320,6640,6640,633,NULL,1309715,1309715,1309715,1309784,LIMIT,SELL,1,27,2018-08-28T23:43:51.992,2018-08-28T23:45:24.417
choice-moving,Surfer2@bmm,4840,320,6640,6640,631,NULL,1309716,1309716,1309716,1309773,LIMIT,BUY,1,30,2018-08-28T23:43:55.294,2018-08-28T23:45:12.417
choice-moving,Surfer10@bmm,4848,320,6640,6640,633,NULL,1309717,1309717,1309717,1309783,LIMIT,SELL,1,16,2018-08-28T23:43:56.567,2018-08-28T23:45:23.872
choice-moving,Surfer10@bmm,4848,320,6640,6640,633,NULL,1309718,1309718,1309718,1309790,LIMIT,SELL,1,24,2018-08-28T23:43:58.475,2018-08-28T23:45:27.299
choice-moving,Surfer10@bmm,4848,320,6640,6640,633,NULL,1309719,1309719,1309719,1309787,LIMIT,SELL,1,28,2018-08-28T23:44:01.789,2018-08-28T23:45:25.633
choice-moving,Surfer3@bmm,4841,320,6640,6640,630,NULL,1309720,1309720,1309720,1309812,LIMIT,BUY,1,89,2018-08-28T23:44:03.131,2018-08-28T23:45:55.636
choice-moving,Surfer12@bmm,4850,320,6640,6640,633,NULL,1309721,1309721,1309721,NULL,LIMIT,SELL,1,37,2018-08-28T23:44:04.028,2018-08-28T23:44:04.032
choice-moving,Surfer6@bmm,4844,320,6640,6640,633,NULL,1309722,1309722,1309722,NULL,LIMIT,SELL,1,64,2018-08-28T23:44:05.467,2018-08-28T23:44:05.471
choice-moving,Surfer2@bmm,4840,320,6640,6640,632,NULL,1309723,1309723,1309723,1309741,LIMIT,BUY,1,20,2018-08-28T23:44:05.766,2018-08-28T23:44:32.806
choice-moving,Surfer4@bmm,4842,320,6640,6640,633,NULL,1309724,1309724,1309724,NULL,LIMIT,SELL,1,56,2018-08-28T23:44:10.158,2018-08-28T23:44:10.161
choice-moving,Surfer6@bmm,4844,320,6640,6640,632,NULL,1309725,1309725,1309725,NULL,LIMIT,BUY,1,66,2018-08-28T23:44:14.177,2018-08-28T23:44:14.181
choice-moving,Surfer10@bmm,4848,320,6640,6640,632,NULL,1309726,1309726,1309726,NULL,LIMIT,BUY,1,17,2018-08-28T23:44:14.201,2018-08-28T23:44:14.205
choice-moving,Surfer12@bmm,4850,320,6640,6640,632,NULL,1309727,1309727,1309727,NULL,LIMIT,BUY,1,28,2018-08-28T23:44:17.327,2018-08-28T23:44:17.331
choice-moving,Surfer7@bmm,4845,320,6640,6640,632,NULL,1309728,1309728,1309728,1309753,LIMIT,BUY,1,80,2018-08-28T23:44:17.427,2018-08-28T23:44:53.315
choice-moving,Surfer13@bmm,4851,320,6640,6640,632,NULL,1309729,1309729,1309729,1309734,LIMIT,BUY,1,93,2018-08-28T23:44:18.498,2018-08-28T23:44:23.132
choice-moving,Surfer7@bmm,4845,320,6640,6640,632,NULL,1309730,1309730,1309730,1309752,LIMIT,BUY,1,80,2018-08-28T23:44:18.515,2018-08-28T23:44:52.273
choice-moving,Surfer4@bmm,4842,320,6640,6640,632,NULL,1309731,1309731,1309731,1309861,LIMIT,BUY,1,36,2018-08-28T23:44:20.706,2018-08-28T23:49:54.136
choice-moving,Surfer10@bmm,4848,320,6640,6640,630,NULL,1309732,1309732,1309732,NULL,LIMIT,BUY,1,93,2018-08-28T23:44:22.105,2018-08-28T23:44:22.108
choice-moving,Surfer11@bmm,4849,320,6640,6640,632,NULL,1309733,1309733,1309733,0,LIMIT,SELL,1,53,2018-08-28T23:44:23.119,2018-08-28T23:44:23.132
choice-moving,Surfer11@bmm,4849,320,6640,6640,632,NULL,1309734,1309733,1309733,1309729,LIMIT,SELL,1,93,2018-08-28T23:44:23.127,2018-08-28T23:44:23.132
choice-moving,Surfer4@bmm,4842,320,6640,6640,631,NULL,1309735,1309735,1309735,NULL,LIMIT,BUY,1,50,2018-08-28T23:44:24.976,2018-08-28T23:44:24.979
choice-moving,Surfer13@bmm,4851,320,6640,6640,631,NULL,1309736,1309736,1309736,NULL,LIMIT,BUY,1,88,2018-08-28T23:44:25.690,2018-08-28T23:44:25.694
choice-moving,Surfer6@bmm,4844,320,6640,6640,631,NULL,1309737,1309737,1309737,NULL,LIMIT,BUY,1,86,2018-08-28T23:44:28.185,2018-08-28T23:44:28.189
choice-moving,Surfer10@bmm,4848,320,6640,6640,631,NULL,1309738,1309738,1309738,NULL,LIMIT,BUY,1,96,2018-08-28T23:44:29.202,2018-08-28T23:44:29.206
