"submitted_problem_id","participant_id","problem_id","time_started","seconds_on_problem","completed","interventions_available","interventions_used"
"5284","268","14","2018-08-21 14:35:27","512.901","1","0","0"
"5285","258","14","2018-08-21 14:35:09","533.894","1","0","0"
"5286","274","14","2018-08-21 14:35:11","534.075","1","0","0"
"5287","271","15","2018-08-21 14:45:09","20.0771","1","0","0"
"5288","265","15","2018-08-21 14:45:10","34.8195","1","0","0"
"5289","271","15","2018-08-21 14:45:30","25.3058","1","0","0"
"5290","259","15","2018-08-21 14:45:08","84.4653","1","0","0"
"5291","266","15","2018-08-21 14:45:11","82.9041","1","0","0"
"5292","267","15","2018-08-21 14:45:11","112.64","1","0","0"
"5293","266","15","2018-08-21 14:46:35","28.8584","1","0","0"
"5294","262","15","2018-08-21 14:45:10","127.417","1","0","0"
"5295","271","15","2018-08-21 14:45:56","125.651","1","0","0"
"5296","266","15","2018-08-21 14:47:51","29.52","1","0","0"
"5297","261","15","2018-08-21 14:45:09","218.482","1","0","0"
"5298","266","15","2018-08-21 14:49:23","41.6658","1","0","0"
"5299","271","15","2018-08-21 14:48:08","121.152","1","0","0"
"5300","271","15","2018-08-21 14:50:10","9.99561","1","0","0"
"5301","274","15","2018-08-21 14:45:10","369.491","1","0","0"
"5302","260","15","2018-08-21 14:45:09","398.662","1","0","0"
"5303","263","15","2018-08-21 14:45:10","402.379","1","0","0"
"5304","258","15","2018-08-21 14:45:10","404.645","1","0","0"
"5305","266","15","2018-08-21 14:51:16","41.2016","1","0","0"
"5306","264","15","2018-08-21 14:45:07","410.207","1","0","0"
"5307","272","15","2018-08-21 14:45:09","409.142","1","0","0"
"5308","268","15","2018-08-21 14:45:10","408.558","1","0","0"
"5309","269","15","2018-08-21 14:45:10","408.524","1","0","0"
"5310","273","15","2018-08-21 14:45:30","388.917","1","0","0"
"5311","270","15","2018-08-21 14:45:10","410.69","1","0","0"
"5312","274","15","2018-08-21 14:51:23","41.5839","1","0","0"
"5313","266","16","2018-08-21 14:53:11","20.2074","1","0","0"
"5314","271","16","2018-08-21 14:53:10","22.4426","1","0","0"
"5315","265","16","2018-08-21 14:53:10","23.0904","1","0","0"
"5316","267","16","2018-08-21 14:53:11","48.798","1","0","0"
"5317","262","16","2018-08-21 14:53:11","91.9475","1","0","0"
"5318","266","16","2018-08-21 14:54:26","23.972","1","0","0"
"5319","270","16","2018-08-21 14:53:16","94.7129","1","0","0"
"5320","261","16","2018-08-21 14:53:10","101.477","1","0","0"
"5321","259","16","2018-08-21 14:53:09","108.208","1","0","0"
"5322","266","16","2018-08-21 14:55:19","30.7561","1","0","0"
"5323","273","16","2018-08-21 14:53:10","209.469","1","0","0"
"5324","266","16","2018-08-21 14:56:23","85.1089","1","0","0"
"5325","263","16","2018-08-21 14:53:09","298.953","1","0","0"
"5326","266","16","2018-08-21 14:57:49","65.7653","1","0","0"
"5327","274","16","2018-08-21 14:53:18","365.292","1","0","0"
"5328","260","16","2018-08-21 14:53:11","377.538","1","0","0"
"5329","272","16","2018-08-21 14:53:10","386.883","1","0","0"
"5330","258","16","2018-08-21 14:53:10","386.367","1","0","0"
"5331","271","16","2018-08-21 14:53:38","358.978","1","0","0"
"5332","269","16","2018-08-21 14:53:11","386.399","1","0","0"
"5333","268","16","2018-08-21 14:53:13","384.418","1","0","0"
"5334","264","16","2018-08-21 14:53:09","389.998","1","0","0"
"5335","271","16","2018-08-21 14:59:38","3.83112","1","0","0"
"5336","271","16","2018-08-21 14:59:42","3.09924","1","0","0"
"5337","271","16","2018-08-21 14:59:46","2.96527","1","0","0"
"5338","274","16","2018-08-21 14:59:24","26.1576","1","0","0"
"5339","271","17","2018-08-21 15:00:49","12.545","1","0","0"
"5340","271","17","2018-08-21 15:01:03","15.1103","1","0","0"
"5341","265","17","2018-08-21 15:00:50","36.8191","1","0","0"
"5342","266","17","2018-08-21 15:00:50","54.5493","1","0","0"
"5343","266","17","2018-08-21 15:01:46","62.9981","1","0","0"
"5344","265","17","2018-08-21 15:01:35","80.6363","1","0","0"
"5345","271","17","2018-08-21 15:01:19","107.958","1","0","0"
"5346","262","17","2018-08-21 15:00:50","139.466","1","0","0"
"5347","271","17","2018-08-21 15:03:08","21.2069","1","0","0"
"5348","259","17","2018-08-21 15:00:49","164.586","1","0","0"
"5349","271","17","2018-08-21 15:03:30","11.4452","1","0","0"
"5350","261","17","2018-08-21 15:00:50","201.371","1","0","0"
"5351","267","17","2018-08-21 15:00:50","223.763","1","0","0"
"5352","266","17","2018-08-21 15:02:51","118.175","1","0","0"
"5353","266","17","2018-08-21 15:04:50","47.0323","1","0","0"
"5354","266","17","2018-08-21 15:06:31","27.6221","1","0","0"
"5355","274","17","2018-08-21 15:00:52","485.479","1","0","0"
"5356","263","17","2018-08-21 15:00:49","560.935","1","0","0"
"5357","270","17","2018-08-21 15:00:51","586.591","1","0","0"
"5358","267","17","2018-08-21 15:08:13","148.923","1","0","0"
"5359","258","17","2018-08-21 15:00:50","597.802","1","0","0"
"5360","260","17","2018-08-21 15:00:50","598.568","1","0","0"
"5361","272","17","2018-08-21 15:00:49","600.001","1","0","0"
"5362","273","17","2018-08-21 15:00:28","624.278","1","0","0"
"5363","264","17","2018-08-21 15:00:48","605.101","1","0","0"
"5364","268","17","2018-08-21 15:00:50","607.899","1","0","0"
"5365","269","17","2018-08-21 15:00:51","607.849","1","0","0"
"5366","274","17","2018-08-21 15:08:59","121.37","1","0","0"
