account,email,owner,marketplace,session,period,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate
choice-moving,Surfer17@bmm,4855,325,6657,6657,650,NULL,1314271,1314271,1314271,NULL,LIMIT,BUY,1,30,2018-08-30T05:07:57.976,2018-08-30T05:07:57.978
choice-moving,Surfer17@bmm,4855,325,6657,6657,650,NULL,1314272,1314272,1314272,NULL,LIMIT,BUY,1,41,2018-08-30T05:07:58.827,2018-08-30T05:07:58.830
choice-moving,Surfer17@bmm,4855,325,6657,6657,650,NULL,1314273,1314273,1314273,NULL,LIMIT,BUY,1,56,2018-08-30T05:08:00.636,2018-08-30T05:08:00.638
choice-moving,Surfer17@bmm,4855,325,6657,6657,650,NULL,1314274,1314274,1314274,NULL,LIMIT,BUY,1,81,2018-08-30T05:08:02.414,2018-08-30T05:08:02.417
choice-moving,Surfer4@bmm,4842,325,6657,6657,650,NULL,1314275,1314275,1314275,1314287,LIMIT,BUY,1,82,2018-08-30T05:08:05.217,2018-08-30T05:08:22.958
choice-moving,Surfer13@bmm,4851,325,6657,6657,651,NULL,1314276,1314276,1314276,0,LIMIT,BUY,2,7,2018-08-30T05:08:06.223,2018-08-30T05:09:55.609
choice-moving,Surfer17@bmm,4855,325,6657,6657,651,NULL,1314277,1314277,1314277,1314357,LIMIT,BUY,1,83,2018-08-30T05:08:06.327,2018-08-30T05:09:25.105
choice-moving,Surfer17@bmm,4855,325,6657,6657,651,NULL,1314278,1314278,1314278,1314378,LIMIT,BUY,1,50,2018-08-30T05:08:07.715,2018-08-30T05:09:30.703
choice-moving,Surfer6@bmm,4844,325,6657,6657,650,NULL,1314279,1314279,1314279,1314335,LIMIT,BUY,1,84,2018-08-30T05:08:09.199,2018-08-30T05:09:11.492
choice-moving,Surfer17@bmm,4855,325,6657,6657,651,NULL,1314280,1314280,1314280,1314391,LIMIT,BUY,1,30,2018-08-30T05:08:09.308,2018-08-30T05:09:35.105
choice-moving,Surfer6@bmm,4844,325,6657,6657,650,NULL,1314281,1314281,1314281,1314333,LIMIT,BUY,1,84,2018-08-30T05:08:09.439,2018-08-30T05:09:09.877
choice-moving,Surfer13@bmm,4851,325,6657,6657,653,NULL,1314282,1314282,1314282,NULL,LIMIT,SELL,1,8,2018-08-30T05:08:10.245,2018-08-30T05:08:10.248
choice-moving,Surfer17@bmm,4855,325,6657,6657,651,NULL,1314283,1314283,1314283,1314406,LIMIT,BUY,1,24,2018-08-30T05:08:10.645,2018-08-30T05:09:46.040
choice-moving,Surfer11@bmm,4849,325,6657,6657,650,NULL,1314284,1314284,1314284,1314439,LIMIT,BUY,1,85,2018-08-30T05:08:11.165,2018-08-30T05:10:07.262
choice-moving,Surfer17@bmm,4855,325,6657,6657,651,NULL,1314285,1314285,1314285,1314381,LIMIT,BUY,1,48,2018-08-30T05:08:12.155,2018-08-30T05:09:31.528
choice-moving,Surfer2@bmm,4840,325,6657,6657,651,NULL,1314286,1314286,1314286,1314355,LIMIT,BUY,1,90,2018-08-30T05:08:17.581,2018-08-30T05:09:24.363
choice-moving,Surfer4@bmm,4842,325,6657,6657,650,NULL,1314287,1314275,1314275,1314275,CANCEL,BUY,1,82,2018-08-30T05:08:22.952,2018-08-30T05:08:22.958
choice-moving,Surfer4@bmm,4842,325,6657,6657,650,NULL,1314288,1314288,1314288,1314422,LIMIT,BUY,1,86,2018-08-30T05:08:25.936,2018-08-30T05:09:55.759
choice-moving,Surfer2@bmm,4840,325,6657,6657,651,NULL,1314289,1314289,1314289,1314324,LIMIT,BUY,1,96,2018-08-30T05:08:27.146,2018-08-30T05:09:07.260
choice-moving,Surfer18@bmm,4856,325,6657,6657,652,NULL,1314290,1314290,1314290,NULL,LIMIT,SELL,1,10,2018-08-30T05:08:27.184,2018-08-30T05:08:27.187
choice-moving,Surfer19@bmm,4857,325,6657,6657,653,NULL,1314291,1314291,1314291,1314520,LIMIT,SELL,1,7,2018-08-30T05:08:29.563,2018-08-30T05:11:30.832
choice-moving,Surfer11@bmm,4849,325,6657,6657,651,NULL,1314292,1314292,1314292,1314300,LIMIT,BUY,1,97,2018-08-30T05:08:30.820,2018-08-30T05:08:43.070
choice-moving,Surfer19@bmm,4857,325,6657,6657,653,NULL,1314293,1314293,1314293,1314518,LIMIT,SELL,1,7,2018-08-30T05:08:31.869,2018-08-30T05:11:29.960
