account,email,owner,marketplace,session,period,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate
choice-moving,Surfer5@bmm,4843,322,6653,6653,638,NULL,1313012,1313012,1313012,1313019,LIMIT,SELL,1,10,2018-08-30T04:41:19.037,2018-08-30T04:41:26.823
choice-moving,Surfer12@bmm,4850,322,6653,6653,641,NULL,1313013,1313013,1313013,1313244,LIMIT,SELL,1,27,2018-08-30T04:41:20.025,2018-08-30T04:44:28.759
choice-moving,Surfer3@bmm,4841,322,6653,6653,640,NULL,1313014,1313014,1313014,1313062,LIMIT,SELL,1,6,2018-08-30T04:41:20.347,2018-08-30T04:41:59.166
choice-moving,Surfer5@bmm,4843,322,6653,6653,638,NULL,1313015,1313015,1313015,1313023,LIMIT,SELL,1,10,2018-08-30T04:41:20.669,2018-08-30T04:41:28.655
choice-moving,Surfer5@bmm,4843,322,6653,6653,638,NULL,1313016,1313016,1313016,1313025,LIMIT,SELL,1,10,2018-08-30T04:41:21.423,2018-08-30T04:41:28.889
choice-moving,Surfer5@bmm,4843,322,6653,6653,638,NULL,1313017,1313017,1313017,1313026,LIMIT,SELL,1,10,2018-08-30T04:41:22.087,2018-08-30T04:41:28.889
choice-moving,Surfer6@bmm,4844,322,6653,6653,638,NULL,1313018,1313018,1313018,0,LIMIT,BUY,1,25,2018-08-30T04:41:26.812,2018-08-30T04:41:26.823
choice-moving,Surfer6@bmm,4844,322,6653,6653,638,NULL,1313019,1313018,1313018,1313012,LIMIT,BUY,1,10,2018-08-30T04:41:26.819,2018-08-30T04:41:26.823
choice-moving,Surfer3@bmm,4841,322,6653,6653,640,NULL,1313020,1313020,1313020,1313066,LIMIT,SELL,1,8,2018-08-30T04:41:27.125,2018-08-30T04:41:59.752
choice-moving,Surfer11@bmm,4849,322,6653,6653,640,NULL,1313021,1313021,1313021,1313035,LIMIT,SELL,1,11,2018-08-30T04:41:28.518,2018-08-30T04:41:30.078
choice-moving,Surfer6@bmm,4844,322,6653,6653,638,NULL,1313022,1313022,1313022,0,LIMIT,BUY,1,25,2018-08-30T04:41:28.644,2018-08-30T04:41:28.655
choice-moving,Surfer6@bmm,4844,322,6653,6653,638,NULL,1313023,1313022,1313022,1313015,LIMIT,BUY,1,10,2018-08-30T04:41:28.651,2018-08-30T04:41:28.655
choice-moving,Surfer16@bmm,4854,322,6653,6653,638,NULL,1313024,1313024,1313024,0,LIMIT,BUY,4,10,2018-08-30T04:41:28.872,2018-08-30T04:41:28.889
choice-moving,Surfer16@bmm,4854,322,6653,6653,638,NULL,1313025,1313024,1313024,1313016,LIMIT,BUY,1,10,2018-08-30T04:41:28.878,2018-08-30T04:41:28.889
choice-moving,Surfer16@bmm,4854,322,6653,6653,638,NULL,1313026,1313024,1313024,1313017,LIMIT,BUY,1,10,2018-08-30T04:41:28.882,2018-08-30T04:41:28.889
choice-moving,Surfer16@bmm,4854,322,6653,6653,638,NULL,1313027,1313024,1313024,1313169,LIMIT,BUY,2,10,2018-08-30T04:41:28.872,2018-08-30T04:43:03.070
choice-moving,Surfer5@bmm,4843,322,6653,6653,640,NULL,1313028,1313028,1313028,1313050,LIMIT,SELL,1,10,2018-08-30T04:41:28.949,2018-08-30T04:41:49.836
choice-moving,Surfer6@bmm,4844,322,6653,6653,638,NULL,1313029,1313029,1313029,1313098,LIMIT,BUY,1,25,2018-08-30T04:41:29.123,2018-08-30T04:42:18.026
choice-moving,Surfer5@bmm,4843,322,6653,6653,640,NULL,1313030,1313030,1313030,1313049,LIMIT,SELL,1,10,2018-08-30T04:41:29.184,2018-08-30T04:41:49.436
choice-moving,Surfer6@bmm,4844,322,6653,6653,638,NULL,1313031,1313031,1313031,1313093,LIMIT,BUY,1,25,2018-08-30T04:41:29.382,2018-08-30T04:42:16.494
choice-moving,Surfer5@bmm,4843,322,6653,6653,640,NULL,1313032,1313032,1313032,1313046,LIMIT,SELL,1,10,2018-08-30T04:41:29.423,2018-08-30T04:41:48.395
choice-moving,Surfer3@bmm,4841,322,6653,6653,640,NULL,1313033,1313033,1313033,1313064,LIMIT,SELL,1,6,2018-08-30T04:41:29.472,2018-08-30T04:41:59.490
choice-moving,Surfer5@bmm,4843,322,6653,6653,640,NULL,1313034,1313034,1313034,1313045,LIMIT,SELL,1,10,2018-08-30T04:41:29.524,2018-08-30T04:41:46.712
choice-moving,Surfer11@bmm,4849,322,6653,6653,640,NULL,1313035,1313021,1313021,1313021,CANCEL,SELL,1,11,2018-08-30T04:41:30.072,2018-08-30T04:41:30.077
choice-moving,Surfer11@bmm,4849,322,6653,6653,640,NULL,1313036,1313036,1313036,1313054,LIMIT,SELL,1,4,2018-08-30T04:41:33.269,2018-08-30T04:41:55.176
choice-moving,Surfer4@bmm,4842,322,6653,6653,638,NULL,1313037,1313037,1313037,1313057,LIMIT,BUY,2,33,2018-08-30T04:41:36.564,2018-08-30T04:41:58.439
choice-moving,Surfer10@bmm,4848,322,6653,6653,638,NULL,1313038,1313038,1313038,1313324,LIMIT,BUY,1,59,2018-08-30T04:41:37.573,2018-08-30T04:46:27.016
choice-moving,Surfer6@bmm,4844,322,6653,6653,639,NULL,1313039,1313039,1313039,1313092,LIMIT,BUY,1,33,2018-08-30T04:41:38.895,2018-08-30T04:42:14.907
choice-moving,Surfer6@bmm,4844,322,6653,6653,639,NULL,1313040,1313040,1313040,1313090,LIMIT,BUY,1,33,2018-08-30T04:41:39.427,2018-08-30T04:42:14.019
choice-moving,Surfer6@bmm,4844,322,6653,6653,639,NULL,1313041,1313041,1313041,1313088,LIMIT,BUY,1,33,2018-08-30T04:41:39.818,2018-08-30T04:42:13.605
choice-moving,Surfer3@bmm,4841,322,6653,6653,638,NULL,1313042,1313042,1313042,1313416,LIMIT,BUY,1,70,2018-08-30T04:41:41.438,2018-08-30T04:49:06.821
choice-moving,Surfer4@bmm,4842,322,6653,6653,638,NULL,1313043,1313043,1313043,1313044,LIMIT,BUY,2,26,2018-08-30T04:41:41.675,2018-08-30T04:41:44.958
choice-moving,Surfer4@bmm,4842,322,6653,6653,638,NULL,1313044,1313043,1313043,1313043,CANCEL,BUY,2,26,2018-08-30T04:41:44.950,2018-08-30T04:41:44.957
choice-moving,Surfer5@bmm,4843,322,6653,6653,640,NULL,1313045,1313034,1313034,1313034,CANCEL,SELL,1,10,2018-08-30T04:41:46.704,2018-08-30T04:41:46.711
choice-moving,Surfer5@bmm,4843,322,6653,6653,640,NULL,1313046,1313032,1313032,1313032,CANCEL,SELL,1,10,2018-08-30T04:41:48.389,2018-08-30T04:41:48.395
choice-moving,Surfer5@bmm,4843,322,6653,6653,640,NULL,1313047,1313032,1313032,1313047,CANCEL,SELL,1,10,2018-08-30T04:41:48.572,2018-08-30T04:41:48.577
choice-moving,Surfer4@bmm,4842,322,6653,6653,639,NULL,1313048,1313048,1313048,1313052,LIMIT,BUY,3,37,2018-08-30T04:41:48.734,2018-08-30T04:41:53.112
choice-moving,Surfer5@bmm,4843,322,6653,6653,640,NULL,1313049,1313030,1313030,1313030,CANCEL,SELL,1,10,2018-08-30T04:41:49.430,2018-08-30T04:41:49.436
choice-moving,Surfer5@bmm,4843,322,6653,6653,640,NULL,1313050,1313028,1313028,1313028,CANCEL,SELL,1,10,2018-08-30T04:41:49.830,2018-08-30T04:41:49.836
choice-moving,Surfer11@bmm,4849,322,6653,6653,639,NULL,1313051,1313051,1313051,1313174,LIMIT,BUY,1,38,2018-08-30T04:41:51.063,2018-08-30T04:43:07.764
choice-moving,Surfer4@bmm,4842,322,6653,6653,639,NULL,1313052,1313048,1313048,1313048,CANCEL,BUY,3,37,2018-08-30T04:41:53.107,2018-08-30T04:41:53.112
choice-moving,Surfer12@bmm,4850,322,6653,6653,641,NULL,1313053,1313053,1313053,1313331,LIMIT,SELL,1,17,2018-08-30T04:41:53.139,2018-08-30T04:46:37.002
choice-moving,Surfer5@bmm,4843,322,6653,6653,640,NULL,1313054,1313054,1313054,1313036,LIMIT,BUY,1,4,2018-08-30T04:41:55.169,2018-08-30T04:41:55.176
choice-moving,Surfer4@bmm,4842,322,6653,6653,639,NULL,1313055,1313055,1313055,1313136,LIMIT,BUY,1,39,2018-08-30T04:41:55.983,2018-08-30T04:42:45.736
choice-moving,Surfer7@bmm,4845,322,6653,6653,640,NULL,1313056,1313056,1313056,1313068,LIMIT,SELL,1,10,2018-08-30T04:41:56.767,2018-08-30T04:42:00.012
choice-moving,Surfer4@bmm,4842,322,6653,6653,638,NULL,1313057,1313037,1313037,1313037,CANCEL,BUY,2,33,2018-08-30T04:41:58.433,2018-08-30T04:41:58.439
choice-moving,Surfer5@bmm,4843,322,6653,6653,640,NULL,1313058,1313058,1313058,1313060,LIMIT,SELL,1,5,2018-08-30T04:41:58.805,2018-08-30T04:41:58.855
choice-moving,Surfer6@bmm,4844,322,6653,6653,640,NULL,1313059,1313059,1313059,0,LIMIT,BUY,1,16,2018-08-30T04:41:58.845,2018-08-30T04:41:58.855
choice-moving,Surfer6@bmm,4844,322,6653,6653,640,NULL,1313060,1313059,1313059,1313058,LIMIT,BUY,1,5,2018-08-30T04:41:58.851,2018-08-30T04:41:58.855
choice-moving,Surfer6@bmm,4844,322,6653,6653,640,NULL,1313061,1313061,1313061,0,LIMIT,BUY,1,16,2018-08-30T04:41:59.148,2018-08-30T04:41:59.165
choice-moving,Surfer6@bmm,4844,322,6653,6653,640,NULL,1313062,1313061,1313061,1313014,LIMIT,BUY,1,6,2018-08-30T04:41:59.160,2018-08-30T04:41:59.166
choice-moving,Surfer6@bmm,4844,322,6653,6653,640,NULL,1313063,1313063,1313063,0,LIMIT,BUY,1,16,2018-08-30T04:41:59.479,2018-08-30T04:41:59.490
choice-moving,Surfer6@bmm,4844,322,6653,6653,640,NULL,1313064,1313063,1313063,1313033,LIMIT,BUY,1,6,2018-08-30T04:41:59.485,2018-08-30T04:41:59.490
choice-moving,Surfer6@bmm,4844,322,6653,6653,640,NULL,1313065,1313065,1313065,0,LIMIT,BUY,1,16,2018-08-30T04:41:59.741,2018-08-30T04:41:59.752
choice-moving,Surfer6@bmm,4844,322,6653,6653,640,NULL,1313066,1313065,1313065,1313020,LIMIT,BUY,1,8,2018-08-30T04:41:59.748,2018-08-30T04:41:59.752
choice-moving,Surfer6@bmm,4844,322,6653,6653,640,NULL,1313067,1313067,1313067,0,LIMIT,BUY,1,16,2018-08-30T04:42,2018-08-30T04:42:00.011
choice-moving,Surfer6@bmm,4844,322,6653,6653,640,NULL,1313068,1313067,1313067,1313056,LIMIT,BUY,1,10,2018-08-30T04:42:00.008,2018-08-30T04:42:00.012
choice-moving,Surfer6@bmm,4844,322,6653,6653,640,NULL,1313069,1313069,1313069,1313072,LIMIT,BUY,1,16,2018-08-30T04:42:00.160,2018-08-30T04:42:00.827
choice-moving,Surfer6@bmm,4844,322,6653,6653,640,NULL,1313070,1313070,1313070,1313078,LIMIT,BUY,1,16,2018-08-30T04:42:00.395,2018-08-30T04:42:02.920
choice-moving,Surfer19@bmm,4857,322,6653,6653,640,NULL,1313071,1313071,1313071,0,LIMIT,SELL,1,5,2018-08-30T04:42:00.816,2018-08-30T04:42:00.827
choice-moving,Surfer19@bmm,4857,322,6653,6653,640,NULL,1313072,1313071,1313071,1313069,LIMIT,SELL,1,16,2018-08-30T04:42:00.823,2018-08-30T04:42:00.827
choice-moving,Surfer6@bmm,4844,322,6653,6653,640,NULL,1313073,1313073,1313073,1313082,LIMIT,BUY,1,16,2018-08-30T04:42:01.845,2018-08-30T04:42:09.357
choice-moving,Surfer6@bmm,4844,322,6653,6653,640,NULL,1313074,1313074,1313074,1313096,LIMIT,BUY,1,16,2018-08-30T04:42:02.023,2018-08-30T04:42:17.386
choice-moving,Surfer6@bmm,4844,322,6653,6653,640,NULL,1313075,1313075,1313075,1313101,LIMIT,BUY,1,16,2018-08-30T04:42:02.245,2018-08-30T04:42:19.978
choice-moving,Surfer4@bmm,4842,322,6653,6653,638,NULL,1313076,1313076,1313076,1313129,LIMIT,BUY,1,71,2018-08-30T04:42:02.325,2018-08-30T04:42:42.019
choice-moving,Surfer11@bmm,4849,322,6653,6653,640,NULL,1313077,1313077,1313077,0,LIMIT,SELL,1,10,2018-08-30T04:42:02.910,2018-08-30T04:42:02.920
choice-moving,Surfer11@bmm,4849,322,6653,6653,640,NULL,1313078,1313077,1313077,1313070,LIMIT,SELL,1,16,2018-08-30T04:42:02.916,2018-08-30T04:42:02.920
choice-moving,Surfer15@bmm,4853,322,6653,6653,640,NULL,1313079,1313079,1313079,1313112,LIMIT,SELL,1,40,2018-08-30T04:42:06.855,2018-08-30T04:42:24.891
choice-moving,Surfer10@bmm,4848,322,6653,6653,641,NULL,1313080,1313080,1313080,1313233,LIMIT,SELL,1,13,2018-08-30T04:42:07.381,2018-08-30T04:44:18.559
choice-moving,Surfer19@bmm,4857,322,6653,6653,640,NULL,1313081,1313081,1313081,0,LIMIT,SELL,1,4,2018-08-30T04:42:09.347,2018-08-30T04:42:09.357
