account,email,owner,marketplace,session,period,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate
choice-moving,Surfer10@bmm,4848,324,6392,6392,647,NULL,1061146,1061146,1061146,1061544,LIMIT,BUY,1,3,2018-08-17T04:56:10.998,2018-08-17T05:03:18.268
choice-moving,Surfer3@bmm,4841,324,6392,6392,646,NULL,1061147,1061147,1061147,1061406,LIMIT,BUY,1,83,2018-08-17T04:56:11.725,2018-08-17T04:59:45.829
choice-moving,Surfer10@bmm,4848,324,6392,6392,647,NULL,1061148,1061148,1061148,1061533,LIMIT,BUY,1,5,2018-08-17T04:56:12.106,2018-08-17T05:03:00.389
choice-moving,Surfer3@bmm,4841,324,6392,6392,646,NULL,1061149,1061149,1061149,1061235,LIMIT,BUY,1,48,2018-08-17T04:56:12.979,2018-08-17T04:57:31.155
choice-moving,Surfer3@bmm,4841,324,6392,6392,646,NULL,1061150,1061150,1061150,1061404,LIMIT,BUY,1,82,2018-08-17T04:56:16.684,2018-08-17T04:59:44.711
choice-moving,Surfer7@bmm,4845,324,6392,6392,648,NULL,1061151,1061151,1061151,1061159,LIMIT,SELL,1,10,2018-08-17T04:56:17.632,2018-08-17T04:56:28.716
choice-moving,Surfer3@bmm,4841,324,6392,6392,646,NULL,1061152,1061152,1061152,1061496,LIMIT,BUY,1,92,2018-08-17T04:56:20.615,2018-08-17T05:02:23.418
choice-moving,Surfer17@bmm,4855,324,6392,6392,646,NULL,1061153,1061153,1061153,NULL,LIMIT,BUY,1,74,2018-08-17T04:56:20.701,2018-08-17T04:56:20.704
choice-moving,Surfer10@bmm,4848,324,6392,6392,648,NULL,1061154,1061154,1061154,1061366,LIMIT,BUY,1,0,2018-08-17T04:56:21.165,2018-08-17T04:59:21.702
choice-moving,Surfer10@bmm,4848,324,6392,6392,648,NULL,1061155,1061155,1061155,1061314,LIMIT,BUY,1,0,2018-08-17T04:56:22.245,2018-08-17T04:58:46.630
choice-moving,Surfer17@bmm,4855,324,6392,6392,647,NULL,1061156,1061156,1061156,NULL,LIMIT,BUY,1,50,2018-08-17T04:56:26.932,2018-08-17T04:56:26.935
choice-moving,Surfer10@bmm,4848,324,6392,6392,648,NULL,1061157,1061157,1061157,1061313,LIMIT,BUY,1,3,2018-08-17T04:56:27.354,2018-08-17T04:58:46.063
choice-moving,Surfer17@bmm,4855,324,6392,6392,647,NULL,1061158,1061158,1061158,NULL,LIMIT,BUY,1,50,2018-08-17T04:56:27.576,2018-08-17T04:56:27.579
choice-moving,Surfer15@bmm,4853,324,6392,6392,648,NULL,1061159,1061159,1061159,1061151,LIMIT,BUY,1,10,2018-08-17T04:56:28.711,2018-08-17T04:56:28.716
choice-moving,Surfer18@bmm,4856,324,6392,6392,647,NULL,1061160,1061160,1061160,1061238,LIMIT,BUY,1,82,2018-08-17T04:56:33.201,2018-08-17T04:57:32.548
choice-moving,Surfer12@bmm,4850,324,6392,6392,648,NULL,1061161,1061161,1061161,1061167,LIMIT,BUY,1,17,2018-08-17T04:56:34.421,2018-08-17T04:56:41.056
